system:index,Amazonia,Area_Estavel,Caatinga,Campinarana,Cerrado,Contato_Ecotono_e_Encrave,Estepe,Ferralsols,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Formacao_Pioneira,Histosols,Humisols,Mata_Atlantica,OGC_0,OGC_0_53,OGC_1_03,OGC_1_57,OGC_2_10,OGC_2_60,Pampa,Pantanal,Sandysols,Savana,Savana_Estepica,Thinsols,Wetsols,ano,antropico,bdod,black_soil_prob,cagb,campoAlagado-areaPantanosa,cbgb,cdw,cec,cfvo,clayminerals,clitter,convergence,cti,ctotal,dataset_id,eastness,elevation,estoque,formacaoCampestre,formacaoFlorestal,formacaoSavanica,lavouras,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_with_dry_summer,lv2_with_dry_winter,lv2_without_dry_season,lv3_with_hot_summer,lv3_with_temperate_summer,mapbiomas_clay_v003,mapbiomas_sand_v003,mapbiomas_silt_v003,mb_evi2_median,mb_evi2_median_dry,mb_evi2_median_wet,mb_ndvi_median,mb_ndvi_median_dry,mb_ndvi_median_wet,mb_savi_median,mb_savi_median_dry,mb_savi_median_wet,mosaicoDeUsos,natural,nitrogen,northness,outrasFormacoesFlorestais,oxides,pastagem,pcurv,phh2o,restingas,roughness,silvicultura,slope,soc,spi,year,.geo
3_00000000000000001b15_0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,8.850067,27.902977,38.805676,39.85,29.795406,12.667454,0,0,0,0,1,6,1,1961,0,138,4,9.59,0,5.85,1.25,220,54,75,1.6,-27,-7,18.28,ctb0678-46,0,367,836,0,0,20,0,0,0,0,0,0,0,0,0,0,13.007336021046756,70.61481408796143,16.377849890991815,11355,11073,11518,13178,12034,15469,11501,11177,11693,0,20,7,0,0,180,0,0,66,0,2,0,0,58,0,1961,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.850029571533454,-8.85006743185291]}"
3_00000000000000000e3c_0,0,1,0,0,1,0,0,45,0,0,0,0,0,0,0,0,2,0,16.607738,39.01357,50.25084,48.558956,33.342567,10.423265,0,0,3,1,0,2,1,1961,20,128,4,10.7193,0,21.8675,1.5007,82,46,54,2.72772,3,-23,36.2387,ctb0064-12592,7,854,5976,0,0,0,0,0,1,0,0,0,1,0,0,0,43.858072670075224,32.65173377088372,23.49019355904106,11757,11626,13029,13549,12769,14748,11904,11758,13165,0,0,13,0,0,188,20,0,54,0,19,0,8,180,0,1961,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.559016588015396,-16.607738562452276]}"
3_00000000000000001b14_0,0,1,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7.6834254,27.026108,38.427074,40.100094,30.604544,13.798941,0,0,1,0,1,7,0,1961,20,133,5,9.59,0,5.85,1.25,204,92,76,1.6,-70,-6,18.28,ctb0678-45,0,534,1389,0,0,0,0,0,1,0,0,1,0,0,0,0,18.154919814103568,63.26155407600176,18.58352610989467,0,0,0,0,0,0,0,0,0,0,0,10,-1,0,197,20,0,61,0,3,0,1,80,0,1961,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.10012054663233,-7.683425372366887]}"
3_00000000000000000e3b_0,0,0,0,0,1,1,0,43,0,0,0,0,0,0,0,0,1,0,19.378681,39.30781,48.12597,44.45158,28.396658,5.9473915,0,0,7,0,0,6,4,1961,20,131,9,11.9455,0,24.3687,1.67237,99,29,55,3.03975,-3,-8,39.9661,ctb0064-12591,1,698,7944,0,0,0,0,1,0,0,0,0,0,0,0,0,54.086185023265585,28.829206963438747,17.08460801329567,12322,11196,12739,13779,12534,14866,12446,11302,12872,20,0,12,2,0,208,0,0,54,0,7,0,2,149,0,1961,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-44.45164961443571,-19.37868188784735]}"
3_00000000000000000e3d_0,0,1,0,0,1,0,0,53,0,0,0,0,0,0,0,0,0,0,15.78066,37.914124,49.17452,47.797638,33.108288,10.747629,0,0,6,1,0,4,1,1961,0,116,8,22.8929,0,14.7952,2.67908,70,22,37,4.19551,2,-3,44.5627,ctb0064-12593,2,1071,6901,0,20,0,0,1,0,0,0,0,0,0,0,0,57.91634841362302,23.341173113507555,18.74247847286944,12449,11904,14108,15548,13879,17441,12624,12055,14173,0,20,12,-4,0,147,0,1,52,0,12,0,4,181,0,1961,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.797694384724096,-15.780659680363431]}"
3_00000000000000001b13_0,0,1,1,0,0,0,0,42,0,0,0,0,0,0,0,0,1,0,9.08318,28.502285,39.598434,40.63315,30.350832,12.865456,0,0,1,0,1,5,4,1961,0,137,4,9.59,0,5.85,1.25,195,82,73,1.6,2,8,18.28,ctb0678-44,1,430,1853,0,0,20,0,0,0,0,0,0,0,0,0,0,12.663574821621578,75.50730754117103,11.829117637207384,11492,11131,13595,13577,12328,15969,11640,11246,13628,0,20,7,0,0,167,0,0,60,0,5,0,2,69,0,1961,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.63318083622886,-9.083180248081927]}"
4_00000000000000001b45_0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,8.066647,25.862713,36.097202,37.16664,27.884533,11.975853,0,0,5,0,1,50,5,1962,0,135,5,9.59,0,5.85,1.25,152,110,65,1.6,-17,-10,18.28,ctb0678-97,0,669,958,0,0,20,0,0,0,0,0,0,0,0,0,0,10.052712428694157,78.4973232866024,11.44996428470346,11645,11357,11645,13013,12507,13013,11775,11476,11775,0,20,10,-1,0,169,0,1,61,0,7,0,2,102,0,1962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-37.166671986340035,-8.066646672572276]}"
4_00000000000000000dda_0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,2,2,1,9.613007,26.601229,35.8825,36.00269,26.095509,10.0523405,0,0,7,0,0,0,14,1962,20,129,6,78.54,0,18.46,2.98,159,76,43,3.77,-55,-4,103.74,ctb0064-11942,0,8,4989,0,0,0,0,0,1,0,0,1,0,0,0,0,22.758688076831803,55.43490505697118,21.80640686619702,12268,12268,12268,13757,13757,13757,12396,12396,12396,20,0,17,0,0,149,0,0,54,0,1,0,0,252,0,1962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.002724872706374,-9.61300660265562]}"
4_00000000000000000ddb_0,0,0,0,0,0,0,0,27,0,0,0,1,0,0,0,0,12,1,9.766349,26.781233,36.041748,36.09701,26.098639,9.968366,0,0,7,0,0,4,4,1962,20,130,8,35.06,0,7.19,2.98,159,163,47,3.29,-9,-28,48.51,ctb0064-11943,16,69,8444,0,0,0,0,0,1,0,0,1,0,0,0,0,18.111146157649006,66.15967312298115,15.729180719369849,0,0,0,0,0,0,0,0,0,20,0,16,5,0,147,0,2,54,0,46,0,17,198,0,1962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.09704797753892,-9.766349021654822]}"
4_00000000000000000dea_0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,1,8,1,9.348093,26.418203,35.823734,36.091084,26.306446,10.325359,0,0,4,0,0,3,5,1962,20,124,39,96.5,0,22.68,2.98,160,153,47,3.63,-2,-17,125.79,ctb0064-11974,-7,232,3937,0,0,0,0,0,1,0,0,1,0,0,0,0,25.93264177953301,57.78900145199728,16.278356768469717,12162,12149,12175,13458,13444,13472,12285,12272,12297,20,0,17,3,0,154,0,3,53,0,26,0,8,211,0,1962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.09111909666373,-9.348093425368774]}"
4_00000000000000000df1_0,0,0,1,0,0,1,0,14,0,0,0,0,0,0,0,0,5,0,9.74964,27.04355,36.501118,36.640583,26.575016,10.259444,0,0,3,0,0,8,8,1962,20,137,7,42.11,0,13.1,5.05,174,110,70,3.9,-2,14,64.15,ctb0064-11996,0,275,2186,0,0,0,0,0,1,0,0,1,0,0,0,0,20.262674558324115,62.68897800221882,17.04834743945707,11374,11277,11664,11918,11802,12268,11465,11367,11760,0,0,10,0,0,171,20,0,59,0,2,0,0,124,0,1962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.64061855595964,-9.7496403573702]}"
4_00000000000000000df6_0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,1,3,1,10.229341,27.375237,36.60798,36.48104,26.193504,9.765333,0,0,8,0,0,2,13,1962,20,137,7,63.07,0,14.82,2.98,100,90,71,3.03,-17,-15,83.9,ctb0064-12006,-4,32,3905,0,0,0,20,0,1,0,0,1,0,0,0,0,22.97839563999097,57.15235097888349,19.86925338112554,12929,12929,12929,14762,14762,14762,13041,13041,13041,0,20,11,2,0,189,0,0,54,0,13,0,5,134,0,1962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.48107776150002,-10.229340719090025]}"
4_00000000000000000df8_0,0,1,0,0,0,0,0,19,0,0,0,0,1,0,0,2,6,1,9.10447,25.949093,35.261074,35.58147,25.991816,10.275644,0,0,4,0,0,4,3,1962,20,129,7,141.1,0,33.16,2.98,157,140,51,3.41,-33,-24,180.64,ctb0064-12008,4,107,4156,0,0,0,20,0,1,0,0,0,1,0,0,0,22.14313156061463,59.189296662578236,18.667571776807126,0,0,0,0,0,0,0,0,0,0,20,14,-4,0,151,0,13,52,0,27,0,8,161,0,1962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-35.58150483598273,-9.10447032031556]}"
4_00000000000000000dfa_0,0,1,0,0,0,0,0,12,0,1,0,0,0,0,0,0,10,1,9.963619,27.1815,36.531868,36.549763,26.38792,10.029033,0,0,4,0,0,7,7,1962,20,135,10,96.5,0,22.68,2.98,187,94,61,3.63,-20,5,125.79,ctb0064-12010,0,179,1123,0,0,0,0,0,1,0,0,1,0,0,0,0,18.178773421782633,65.94580361991747,15.875422958299898,0,0,0,0,0,0,0,0,0,0,0,11,-1,0,169,20,0,57,0,2,0,1,159,0,1962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.54979888073516,-9.96361905804747]}"
4_00000000000000000e00_0,0,1,0,0,0,0,0,16,0,1,0,0,0,0,0,0,8,1,9.358065,26.514723,35.9775,36.263832,26.45006,10.40471,0,0,1,0,0,5,4,1962,20,123,21,96.5,0,22.68,2.98,164,128,36,3.63,-16,-12,125.79,ctb0064-12029,-3,260,3572,0,0,0,0,0,1,0,0,1,0,0,0,0,25.630311791558245,57.956903672320536,16.412784536121208,0,0,0,0,0,0,0,0,0,0,0,16,-9,0,136,20,-7,54,0,30,0,11,216,0,1962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.26386512579992,-9.358064725022501]}"
4_00000000000000000e1b_0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,1,2,1,10.388343,27.472036,36.62118,36.402348,26.04483,9.588415,0,0,25,0,0,4,9,1962,0,130,6,79.71,20,18.73,2.98,148,101,52,3.28,-1,5,104.7,ctb0064-12092,0,6,1743,0,0,0,0,0,1,0,0,1,0,0,0,0,16.491115735898582,67.15169481071098,16.357189453390454,0,0,0,0,0,0,0,0,0,0,20,14,0,0,155,0,0,55,0,0,0,0,223,0,1962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.40238534261115,-10.38834252437918]}"
4_0000000000000000105b_0,0,1,0,0,0,0,0,22,0,0,0,0,1,0,0,1,4,1,7.597187,24.326174,33.94335,34.941967,26.208641,11.247497,0,0,4,0,0,1,7,1962,20,128,8,85.73,0,20.15,2.98,106,137,50,4.11,-8,-7,112.96,ctb0064-9142,8,70,2363,0,0,0,20,0,1,1,0,0,0,0,0,0,11.753992052258184,80.45417340411824,7.791834543623589,0,0,0,0,0,0,0,0,0,0,20,11,1,0,161,0,9,52,0,21,0,8,155,0,1962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-34.94199418521804,-7.597187105091413]}"
4_00000000000000001af4_0,0,1,1,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,7.6332994,26.711475,37.942497,39.56676,30.171003,13.570602,0,0,2,0,1,14,4,1962,20,133,6,9.59,0,5.85,1.25,220,86,75,1.6,0,-11,18.28,ctb0678-15,-4,498,1783,0,0,0,0,0,1,0,0,1,0,0,0,0,12.725104188034194,78.56109590683343,8.71379990513239,0,0,0,0,0,0,0,0,0,0,0,8,0,0,198,20,0,53,0,10,0,4,87,0,1962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.56679076245057,-7.6332993795130175]}"
4_00000000000000001b0a_0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,8.483285,26.17894,36.23761,37.083366,27.600767,11.574844,0,0,4,0,0,19,6,1962,20,127,6,25.99,0,9.62,4.68,180,122,58,3.05,-8,-21,43.34,ctb0678-36,2,732,3714,0,0,0,0,0,1,0,0,1,0,0,0,0,11.021987262540387,75.19216592365147,13.785846813808142,12132,11721,12280,13251,12714,13433,12248,11837,12393,0,0,15,7,0,177,20,0,63,0,21,0,8,187,0,1962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-37.08339815950215,-8.48328530134691]}"
4_00000000000000001b32_0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,7.6667166,27.011726,38.418568,40.100094,30.61305,13.813323,0,0,3,0,1,6,1,1962,20,131,5,9.59,0,5.85,1.25,214,108,65,1.6,-18,-8,18.28,ctb0678-74,2,523,2637,0,0,0,0,0,1,0,0,1,0,0,0,0,28.864591020132934,37.17280679035521,33.96260218951185,0,0,0,0,0,0,0,0,0,20,0,10,1,0,183,0,0,62,0,9,0,3,115,0,1962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.10012054663233,-7.666716708082264]}"
4_00000000000000001b3c_0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9.416815,28.747068,39.696587,40.549873,30.10932,12.535892,0,0,4,0,1,4,2,1962,20,138,6,9.59,0,5.85,1.25,201,55,48,1.6,66,87,18.28,ctb0678-86,0,366,2359,0,0,0,0,0,0,0,0,0,0,0,0,0,15.364399850505443,64.39960266327526,20.235997486219297,13144,12841,13465,15342,14650,16180,13256,12956,13571,20,0,9,0,0,167,0,0,64,0,2,0,0,75,43,1962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.54990700939098,-9.416814544603916]}"
4_00000000000000000df4_0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,1,7,1,9.245416,26.163147,35.489628,35.76365,26.076878,10.247062,0,0,4,0,0,5,5,1962,0,120,20,35.06,0,7.19,2.98,130,185,25,4.19,-23,-32,49.41,ctb0064-12001,7,242,5199,0,20,0,0,0,1,0,0,1,0,0,0,0,31.75257326427601,47.29591113102044,20.95151560470354,0,0,0,0,0,0,0,0,0,0,20,16,-38,0,114,0,0,52,0,102,0,43,227,0,1962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-35.76368317560217,-9.245415988393912]}"
4_00000000000000001025_0,0,1,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,7.6044636,27.153492,38.717197,40.483852,30.975058,14.062255,0,0,1,0,1,10,0,1962,0,135,5,9.59,0,5.85,1.25,179,74,68,1.6,-45,-12,18.28,ctb0064-8952,1,614,2092,0,0,20,0,0,0,0,0,0,0,0,0,0,21.915815976697502,65.36497302545105,12.719210997851436,0,0,0,0,0,0,0,0,0,0,20,10,1,0,162,0,3,59,0,7,0,1,87,0,1962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.48388083600819,-7.604463458892782]}"
4_00000000000000001aed_0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8.583268,26.52798,36.733185,37.599987,27.994547,11.751763,0,0,26,0,1,17,9,1962,0,138,6,9.59,0,5.85,1.25,185,113,69,1.6,7,-10,18.28,ctb0678-100,2,432,685,0,0,20,0,0,0,0,0,0,0,0,0,0,4.934319447525485,90.52080365004487,4.544876902429648,11402,11373,11431,12553,12469,12638,11522,11490,11553,0,20,8,0,0,173,0,1,60,0,7,0,2,72,0,1962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-37.60001927939929,-8.583267792469414]}"
4_00000000000000001b05_0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7.5831733,27.16027,38.74881,40.53317,31.028345,14.105684,0,0,2,0,1,2,1,1962,20,135,7,9.59,0,5.85,1.25,179,94,78,1.6,-5,20,18.28,ctb0678-31,0,735,3095,0,0,0,0,0,0,0,0,0,0,0,0,0,13.375546031197254,78.15121934426247,8.473234624540266,0,0,0,0,0,0,0,0,0,20,0,9,1,0,195,0,0,60,0,4,0,1,95,0,1962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.533198345106356,-7.5831733866591495]}"
4_00000000000000001b24_0,0,1,1,0,0,0,0,78,0,0,0,0,0,0,0,0,1,0,7.4998994,27.003815,38.563065,40.366623,30.92738,14.092583,0,0,2,0,1,2,0,1962,0,135,7,9.59,0,5.85,1.25,146,103,58,1.6,0,8,18.28,ctb0678-6,0,834,3066,0,0,20,0,0,1,0,0,1,0,0,0,0,16.828875364642755,75.10916386080476,8.061960774552475,0,0,0,0,0,0,0,0,0,0,20,9,0,0,169,0,0,49,0,0,0,0,87,0,1962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.36665069143059,-7.499899559821269]}"
4_00000000000000001b2c_0,0,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7.7666993,25.935423,36.50402,37.816666,28.596718,12.564916,0,0,4,0,1,16,4,1962,0,134,4,9.59,0,5.85,1.25,164,93,56,1.6,-19,-13,18.28,ctb0678-68,1,534,3667,0,0,20,0,0,1,0,0,1,0,0,0,0,20.363386057143778,59.273960978961235,20.362652963894988,0,0,0,0,0,0,0,0,0,0,20,10,-3,0,168,0,0,57,0,9,0,3,98,0,1962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-37.81669292592892,-7.766699199204767]}"
4_00000000000000001b2d_0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,7.8332644,26.162415,36.824844,38.15003,28.849773,12.677315,0,0,1,0,1,14,3,1962,0,126,8,9.59,0,5.85,1.25,166,145,60,1.6,-8,-16,18.28,ctb0678-69,-14,975,3955,0,0,20,0,0,1,0,0,1,0,0,0,0,28.804644984518703,53.52589548587569,17.66945952960562,0,0,0,0,0,0,0,0,0,0,20,14,10,0,242,0,0,59,0,50,0,18,151,0,1962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.15005772786567,-7.833264361758024]}"
4_00000000000000001b3d_0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,7.6165905,26.688587,37.91961,39.550053,30.165127,13.576479,0,0,3,0,1,10,2,1962,20,134,13,9.59,0,5.85,1.25,216,94,78,1.6,-7,-1,18.28,ctb0678-87,2,521,6688,0,0,0,0,0,1,0,0,1,0,0,0,0,11.814145032797494,77.68577129281324,10.500083674389268,0,0,0,0,0,0,0,0,0,20,0,8,0,0,208,0,0,55,0,5,0,2,96,0,1962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.55008209816595,-7.616590715228396]}"
5_00000000000000000fdc_0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,2.9675395,22.961187,36.01676,40.08879,32.995403,17.852354,0,0,14,0,1,3,8,1963,0,131,4,101.61,0,21.89,22.18,132,149,55,1.41,14,16,147.09,ctb0064-8486,0,33,998,0,0,20,0,0,1,0,0,1,0,0,0,0,19.782951170540684,66.68770355015928,13.529345279300028,0,0,0,0,0,0,0,0,0,0,20,12,0,0,156,0,0,54,0,1,0,0,144,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.08880177405243,-2.967539625324635]}"
5_00000000000000001b10_0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,1,4,1,8.316737,24.975014,34.359505,34.999905,25.89223,10.657641,0,0,8,0,0,1,9,1963,20,128,7,141.1,0,33.16,2.98,144,125,48,3.41,52,12,180.64,ctb0678-41,0,2,3629,0,0,0,0,0,1,1,0,0,0,0,0,0,46.04879660228828,13.152898117807368,40.798305279904355,0,0,0,0,0,0,0,0,0,20,0,16,0,0,144,0,-9,52,0,13,0,3,236,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-34.999935521043746,-8.31673764767115]}"
5_00000000000000001b1e_0,0,1,0,0,0,0,0,7,0,0,0,1,0,0,0,0,8,1,7.533317,24.428,34.175976,35.25,26.506289,11.459272,0,0,3,0,0,0,3,1963,20,136,15,35.06,0,7.19,2.98,135,90,51,4.19,-29,-1,49.41,ctb0678-54,4,77,4473,0,0,0,0,0,1,0,0,1,0,0,0,0,13.521568681004089,74.32741062050759,12.151020698488313,15718,15718,15718,18137,18137,18137,15514,15514,15514,20,0,12,-5,0,150,0,-3,58,0,19,0,7,159,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-35.250026496142624,-7.533316888390516]}"
5_00000000000000001b39_0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0,1,8.266612,24.923365,34.319607,34.983196,25.903362,10.692282,0,0,10,0,0,0,19,1963,20,121,6,78.54,0,18.46,2.98,128,78,45,3.77,14,10,103.74,ctb0678-83,0,3,2104,0,0,0,20,0,1,1,0,0,0,0,0,0,24.14809404648555,60.81314403386898,15.038761919645468,13112,13112,13112,16801,16801,16801,13270,13270,13270,0,20,17,0,0,159,0,0,52,0,0,0,0,352,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-34.983226856759124,-8.266611654817282]}"
5_00000000000000000f7c_0,0,1,0,0,0,0,0,24,0,0,0,0,1,0,0,3,2,1,13.632788,31.630198,40.58172,39.084885,26.702236,8.161289,0,0,2,0,0,2,6,1963,0,120,8,85.73,0,20.15,2.98,167,67,31,4.11,37,26,112.96,ctb0064-7968,-3,24,2695,0,20,0,0,0,1,0,0,0,0,1,0,0,29.673597743057517,54.051991793349565,16.27441046359292,14787,14697,14877,18157,18096,18219,14769,14693,14846,0,20,20,0,0,118,0,-3,49,0,14,0,3,395,1,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.08493444404886,-13.632787836033653]}"
5_00000000000000001c0d_0,0,0,0,0,0,0,0,35,0,0,0,0,1,0,0,1,2,1,19.08628,36.83361,44.21905,40.0855,24.787445,3.976581,0,0,4,0,0,2,5,1963,0,131,4,141.1,0,33.16,2.98,144,56,37,3.41,-54,-7,180.64,ctb0691-10,0,64,3630,0,20,0,0,0,1,0,0,0,1,0,0,0,27.080339032850496,61.512422143570774,11.407238823578721,14546,11646,15098,18132,16542,18494,14568,11835,15036,0,20,15,-4,0,148,0,0,46,0,12,0,4,235,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.08556783902959,-19.086280262866445]}"
5_00000000000000000ddc_0,0,1,0,0,0,0,0,19,0,0,0,0,1,0,0,2,6,1,9.10447,25.949093,35.261074,35.58147,25.991816,10.275644,0,0,4,0,0,4,3,1963,20,129,7,141.1,0,33.16,2.98,157,140,51,3.41,-33,-24,180.64,ctb0064-11944,4,107,6295,0,0,0,20,0,1,0,0,0,1,0,0,0,22.14313156061463,59.189296662578236,18.667571776807126,0,0,0,0,0,0,0,0,0,0,20,14,-4,0,151,0,13,52,0,27,0,8,161,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-35.58150483598273,-9.10447032031556]}"
5_00000000000000000ddf_0,0,0,0,0,0,0,0,33,0,0,0,1,0,0,0,1,2,1,9.522995,26.375046,35.58523,35.710556,25.88988,9.981112,0,0,6,0,0,0,8,1963,20,125,5,35.06,0,7.19,2.98,137,126,38,3.29,19,58,48.51,ctb0064-11953,-3,15,4461,0,0,0,0,0,1,1,0,0,0,0,0,0,22.993933924447767,49.36831773302294,27.637748342529285,16056,16056,16056,17628,17628,17628,15746,15746,15746,20,0,16,-2,0,149,0,-13,51,0,26,0,6,250,43,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-35.7105927423107,-9.522995411186844]}"
5_00000000000000000de0_0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,8,1,8.941156,25.899475,35.331734,35.760147,26.228743,10.507168,0,0,1,0,0,8,3,1963,20,121,13,141.1,0,33.16,2.98,144,161,32,3.41,-2,-27,180.64,ctb0064-11956,41,260,4908,0,0,0,0,0,1,0,0,1,0,0,0,0,29.083717657392217,52.38647301595821,18.52980932664957,15009,12955,15694,15909,14160,16493,14811,13036,15403,0,0,18,7,0,128,20,0,54,0,112,0,47,243,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-35.7601797459941,-8.94115660166263]}"
5_00000000000000000df0_0,0,0,0,0,0,0,0,27,0,0,0,1,0,0,0,0,12,1,9.766349,26.781233,36.041748,36.09701,26.098639,9.968366,0,0,7,0,0,4,4,1963,20,130,8,35.06,0,7.19,2.98,159,163,47,3.29,-9,-28,48.51,ctb0064-11995,16,69,5810,0,0,0,0,0,1,0,0,1,0,0,0,0,18.111146157649006,66.15967312298115,15.729180719369849,0,0,0,0,0,0,0,0,0,20,0,16,5,0,147,0,2,54,0,46,0,17,198,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.09704797753892,-9.766349021654822]}"
5_00000000000000000df2_0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0,1,2,1,9.81405,26.744644,35.934734,35.944477,25.943064,9.849662,0,0,4,0,0,1,5,1963,20,130,6,35.06,0,7.19,2.98,147,82,62,3.29,-10,19,48.51,ctb0064-11997,0,75,4927,0,0,0,20,0,1,0,0,1,0,0,0,0,34.88534333306342,49.556231106035625,15.55842556090096,11932,11209,11209,0,11932,11932,11209,11308,11308,0,20,13,0,0,162,0,0,54,0,1,0,0,199,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-35.944514042295424,-9.814049563241568]}"
5_00000000000000000df3_0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,9,1,8.956518,25.982248,35.45716,35.896782,26.33853,10.563498,0,0,1,0,0,4,2,1963,20,125,10,35.06,0,7.19,2.98,142,117,53,4.19,-17,-20,49.41,ctb0064-12000,0,455,6079,0,0,0,0,0,1,0,0,1,0,0,0,0,34.59867714738833,50.061510417630515,15.339812434981148,0,0,0,0,0,0,0,0,0,0,0,18,8,0,159,20,1,52,0,26,0,8,196,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-35.89681350070868,-8.956517793021074]}"
5_00000000000000000df9_0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,2,2,1,9.613007,26.601229,35.8825,36.00269,26.095509,10.0523405,0,0,7,0,0,0,14,1963,20,129,6,78.54,0,18.46,2.98,159,76,43,3.77,-55,-4,103.74,ctb0064-12009,0,8,3390,0,0,0,0,0,1,0,0,1,0,0,0,0,22.758688076831803,55.43490505697118,21.80640686619702,12268,12268,12268,13757,13757,13757,12396,12396,12396,20,0,17,0,0,149,0,0,54,0,1,0,0,252,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.002724872706374,-9.61300660265562]}"
5_00000000000000000e2f_0,0,0,0,0,0,0,0,38,0,0,0,0,1,0,0,0,3,1,8.951667,25.658434,34.91421,35.26886,25.800522,10.248037,0,0,6,0,0,1,5,1963,20,132,5,141.1,0,33.16,2.98,102,129,53,3.41,-50,-15,180.64,ctb0064-12165,0,101,1941,0,0,0,0,0,1,1,0,0,0,0,0,0,23.5824097710431,64.65125406009335,11.76633616886355,0,0,0,0,0,0,0,0,0,20,0,17,-1,0,163,0,6,51,0,13,0,3,189,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-35.268891117109135,-8.951666890486827]}"
