system:index,Amazonia,Area_Estavel,Caatinga,Campinarana,Cerrado,Contato_Ecotono_e_Encrave,Estepe,Ferralsols,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Formacao_Pioneira,Histosols,Humisols,Mata_Atlantica,OGC_0,OGC_0_53,OGC_1_03,OGC_1_57,OGC_2_10,OGC_2_60,Pampa,Pantanal,Sandysols,Savana,Savana_Estepica,Thinsols,Wetsols,ano,antropico,bdod,black_soil_prob,cagb,campoAlagado-areaPantanosa,cbgb,cdw,cec,cfvo,clayminerals,clitter,convergence,cti,ctotal,dataset_id,eastness,elevation,estoque,formacaoCampestre,formacaoFlorestal,formacaoSavanica,lavouras,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_with_dry_summer,lv2_with_dry_winter,lv2_without_dry_season,lv3_with_hot_summer,lv3_with_temperate_summer,mapbiomas_clay_v003,mapbiomas_sand_v003,mapbiomas_silt_v003,mb_evi2_median,mb_evi2_median_dry,mb_evi2_median_wet,mb_ndvi_median,mb_ndvi_median_dry,mb_ndvi_median_wet,mb_savi_median,mb_savi_median_dry,mb_savi_median_wet,mosaicoDeUsos,natural,nitrogen,northness,outrasFormacoesFlorestais,oxides,pastagem,pcurv,phh2o,restingas,roughness,silvicultura,slope,soc,spi,year,.geo
13_0000000000000000237f_0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,3,1,22.928734,41.94494,49.225357,43.629337,25.881796,2.4731574,0,0,7,0,0,7,15,1971,20,126,7,85.73,0,20.15,2.98,168,57,62,4.11,12,12,112.96,ctb0808-GB-30,-1,22,1729,0,0,0,0,0,1,0,0,0,1,0,0,0,20.111951211964357,63.244127849497154,16.64392093853848,12978,12597,13962,15263,14761,16837,13104,12738,14028,20,0,16,0,0,160,0,0,54,0,4,0,1,242,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.62942163488111,-22.92873405915929]}"
13_00000000000000002380_0,0,1,0,0,0,0,0,22,0,0,0,0,1,0,0,1,5,1,22.85651,41.851357,49.13547,43.567623,25.86544,2.5039096,0,0,6,0,0,7,13,1971,20,126,7,141.1,0,33.16,2.98,161,59,37,3.41,25,31,180.64,ctb0808-GB-31,1,10,2520,0,0,0,0,0,1,0,0,0,1,0,0,0,21.70734954855505,63.846132451708016,14.44651799973693,13573,12871,14227,16015,15357,16790,13662,13008,14243,20,0,15,-2,0,144,0,-8,52,0,13,0,4,258,13,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.567707374862096,-22.85650951031608]}"
13_00000000000000002381_0,0,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,1,1,22.844921,41.842068,49.130733,43.56897,25.8725,2.51457,0,0,3,0,0,9,5,1971,20,125,7,85.73,0,20.15,2.98,132,43,29,4.11,28,-14,112.96,ctb0808-GB-32,-8,30,3352,0,0,0,0,0,1,0,0,0,1,0,0,0,23.26123783873456,61.38651140595673,15.352250755308702,13599,13457,14431,16318,16075,17462,13694,13560,14448,20,0,15,11,0,132,0,-12,53,0,41,0,14,253,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.56905484778828,-22.844921243150935]}"
13_00000000000000002382_0,0,0,0,0,0,0,0,39,0,0,0,0,1,0,0,0,3,1,22.844652,41.823593,49.099747,43.533127,25.841785,2.4965568,0,0,6,0,0,3,8,1971,20,124,7,85.73,0,20.15,2.98,173,81,44,4.11,12,11,112.96,ctb0808-GB-33,0,25,4255,0,0,0,0,0,1,0,0,0,1,0,0,0,19.046164584342744,63.12486377519838,17.82897164045888,12873,11331,14710,15304,12357,16995,13007,11411,14652,20,0,16,0,0,148,0,0,53,0,2,0,0,248,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.53321206795191,-22.844651748565703]}"
13_00000000000000002383_0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,1,1,1,22.848963,41.783955,49.02864,43.447968,25.766289,2.4494956,0,0,8,0,0,2,16,1971,0,125,8,78.54,20,18.46,2.98,157,48,51,3.77,-23,36,103.74,ctb0808-GB-34,0,25,2578,0,0,0,0,0,1,0,0,0,1,0,0,0,20.436926597002746,67.16819998937274,12.394873413624524,12268,11594,12588,14631,13239,15494,12425,11722,12749,0,20,17,0,0,150,0,0,53,0,2,0,0,251,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.448051779017376,-22.848963661929474]}"
13_00000000000000002384_0,0,0,0,0,0,0,0,31,0,0,0,0,1,0,0,0,3,1,22.842766,41.80002,49.061672,43.49001,25.805632,2.4762313,0,0,3,0,0,6,4,1971,20,122,11,85.73,0,20.15,2.98,138,58,52,4.11,22,32,112.96,ctb0808-GB-35,1,39,2906,0,0,0,0,0,1,0,0,0,1,0,0,0,22.633870444769567,59.18748514377421,18.178644411456222,13396,13092,14301,16041,15771,17035,13506,13224,14323,20,0,17,1,0,147,0,-4,53,0,7,0,1,260,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.49009293431417,-22.84276528646905]}"
13_00000000000000002386_0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,2,1,22.878338,41.9124,49.21803,43.650627,25.925774,2.5273724,0,0,9,0,0,4,21,1971,20,127,8,85.73,0,20.15,2.98,180,52,61,4.11,29,28,112.96,ctb0808-GB-37,0,6,2692,0,0,0,0,0,1,0,0,0,1,0,0,0,22.821252925937543,60.17508248697187,17.00366458709059,13203,12868,13731,14965,14740,15985,13293,12985,13797,20,0,16,0,0,168,0,0,54,0,2,0,0,249,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.650711707114745,-22.87833857172018]}"
13_00000000000000002387_0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,1,4,5,1,22.96889,42.010506,49.29822,43.690243,25.913778,2.4695976,0,0,15,0,0,3,23,1971,0,118,7,79.15,0,18.6,2.98,232,48,69,3.8,41,6,104.52,ctb0808-GB-38,0,6,4358,0,0,0,0,0,1,1,0,0,0,0,0,0,18.766813468706363,68.63630760919204,12.596878922101592,12210,12257,12881,13924,13771,14946,12345,12386,13005,0,0,20,0,0,151,0,0,52,0,1,0,0,344,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.69032741114441,-22.96888875235943]}"
13_00000000000000002389_0,0,0,0,0,0,0,0,29,0,0,0,0,1,0,0,0,5,1,22.846539,41.81575,49.0847,43.514534,25.82482,2.4854672,0,0,3,0,0,4,5,1971,20,121,7,85.73,0,20.15,2.98,142,52,36,4.11,8,-10,112.96,ctb0808-GB-4,-6,41,4461,0,0,0,0,0,1,0,0,0,1,0,0,0,29.53281162920017,55.49169485450564,14.975493516294192,12090,12341,12334,15240,15070,15812,12271,12502,12513,20,0,15,5,0,133,0,-6,53,0,22,0,8,219,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.51461694157064,-22.846538210662352]}"
13_0000000000000000238a_0,0,1,0,0,0,0,0,10,0,0,0,0,1,0,0,1,4,1,22.954067,41.835735,49.016727,43.37197,25.647373,2.3203433,0,0,4,0,0,2,21,1971,0,116,5,141.1,0,33.16,2.98,233,67,85,3.41,-32,6,180.64,ctb0808-GB-40,0,6,2858,0,0,0,0,0,1,1,0,0,0,0,0,0,21.176212173982506,52.10265681980275,26.721131006214748,10189,10189,10189,10351,10351,10351,10212,10212,10212,0,0,28,-1,0,148,0,0,54,0,3,0,1,389,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.37205430598087,-22.954066550171458]}"
13_0000000000000000238b_0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1,2,1,22.899359,41.963005,49.283707,43.714497,25.970049,2.5417914,0,0,8,0,0,3,34,1971,20,121,6,127.1,0,29.9,14.0,238,59,49,2.9,-27,-3,173.8,ctb0808-GB-41,0,3,9687,0,0,0,0,0,1,0,0,0,1,0,0,0,21.327483705127758,54.561568223642396,24.11094807122984,13205,13124,14025,14905,14730,16395,13292,13213,14064,20,0,27,0,0,152,0,0,55,0,0,0,0,336,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.714581923815636,-22.89935914936858]}"
13_0000000000000000238c_0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,1,2,1,22.886154,41.955345,49.28325,43.721775,25.983034,2.5568616,0,0,14,0,0,4,30,1971,0,120,6,127.1,0,29.9,14.0,238,101,41,2.9,12,106,173.8,ctb0808-GB-42,0,1,24178,0,0,0,0,0,1,0,0,0,1,0,0,0,15.160498826205671,72.11783551553633,12.721665658258013,10996,10631,11431,12706,11387,13517,11115,10705,11576,0,0,28,0,0,141,0,0,54,0,0,0,0,368,88,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.72185827761701,-22.886153914692024]}"
13_0000000000000000238d_0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,4,4,1,22.977781,42.006638,49.283264,43.667606,25.889767,2.4504194,0,0,14,0,0,6,27,1971,0,115,6,79.15,0,18.6,2.98,227,61,62,3.8,-4,6,104.52,ctb0808-GB-43,0,6,2494,0,0,0,0,0,1,1,0,0,0,0,0,0,20.739088163623578,68.0071510633423,11.253760773034111,11910,11887,12562,13563,13439,14343,12047,12024,12691,0,0,20,0,0,174,0,0,52,0,1,0,0,349,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.6676898659846,-22.977782073672213]}"
13_0000000000000000238e_0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,7,1,1,22.923883,42.004417,49.33052,43.754383,25.991896,2.5409853,0,0,6,0,0,5,16,1971,0,114,10,85.73,20,20.15,2.98,228,78,63,4.11,64,19,112.96,ctb0808-GB-44,0,1,19903,0,0,0,0,0,1,0,0,0,1,0,0,0,23.972935757200556,50.693393278017,25.333670964782446,12862,12621,12951,15809,15210,16211,13012,12772,13107,0,20,27,0,0,141,0,0,55,0,0,0,0,386,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.75446712243055,-22.923883156625042]}"
13_0000000000000000238f_0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,4,1,1,22.998533,41.992123,49.239082,43.604004,25.82446,2.400183,0,0,10,0,0,9,22,1971,20,99,7,62.42,0,14.67,2.98,211,42,42,2.99,-12,-10,83.05,ctb0808-GB-45,1,4,7721,0,0,0,0,0,1,1,0,0,0,0,0,0,17.798123261853338,67.56533360279971,14.636543135346958,13277,12927,13779,16087,15605,16931,13401,13068,13872,20,0,23,0,0,158,0,0,55,0,5,0,1,336,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.60408914386894,-22.998533156735377]}"
13_00000000000000002390_0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,2,5,1,23.007965,41.94935,49.157825,43.50402,25.733599,2.3411694,0,0,5,0,0,6,14,1971,20,118,9,78.54,0,18.46,2.98,239,70,44,3.77,5,48,103.74,ctb0808-GB-46,0,3,88217,0,0,0,0,0,1,1,0,0,0,0,0,0,28.91299757433311,52.542858989885296,18.544143435781603,13782,13519,14186,16188,15817,16780,13847,13604,14212,20,0,25,0,0,161,0,0,55,0,0,0,0,391,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.50410665274644,-23.00796546721863]}"
13_00000000000000002391_0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,3,4,1,22.992065,41.92441,49.13071,43.481922,25.722672,2.3436065,0,0,5,0,0,5,9,1971,20,115,8,78.54,0,18.46,2.98,239,85,64,3.77,6,52,103.74,ctb0808-GB-47,0,1,77242,0,0,0,0,0,1,1,0,0,0,0,0,0,22.168475570945425,54.458965613965205,23.372558815089363,13798,12559,14246,16630,15812,16845,13878,12707,14268,20,0,24,0,0,165,0,0,55,0,1,0,0,421,1,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.4820080967571,-22.992065286689716]}"
13_00000000000000002393_0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,4,3,1,22.971584,41.859318,49.040024,43.38868,25.652838,2.3137708,0,0,11,0,0,3,26,1971,20,117,5,78.54,0,18.46,2.98,241,74,63,3.77,-29,6,103.74,ctb0808-GB-49,0,5,9416,0,0,0,0,0,1,1,0,0,0,0,0,0,18.715334758983243,65.71054837324176,15.574116867774999,13586,13363,14645,16881,16093,18061,13700,13478,14648,20,0,26,0,0,141,0,0,55,0,2,0,0,366,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.38876297026549,-22.971583698211788]}"
13_00000000000000002396_0,0,1,0,0,0,0,0,15,0,0,0,0,1,0,0,0,3,1,22.86217,41.83853,49.10843,43.53286,25.832636,2.4813416,0,0,9,0,0,3,11,1971,0,127,7,85.73,0,20.15,2.98,166,52,54,4.11,-6,-20,112.96,ctb0808-GB-51,-3,40,3563,0,0,0,0,0,1,0,0,0,1,0,0,0,19.591531621991123,69.33595472908723,11.07251364892165,11764,11320,11890,12629,12041,13093,11873,11421,12014,0,0,15,6,0,168,0,-3,53,0,22,0,7,242,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.532942573366675,-22.862168896606033]}"
13_00000000000000002397_0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,1,1,22.870523,41.89854,49.20199,43.636616,25.91769,2.526966,0,0,9,0,0,2,22,1971,20,124,8,85.73,0,20.15,2.98,180,51,53,4.11,-49,-14,112.96,ctb0808-GB-52,-1,20,2515,0,0,0,0,0,1,0,0,0,1,0,0,0,22.669945937794516,62.636610356673714,14.69344370553177,13103,12150,14177,15508,14141,16977,13223,12299,14216,20,0,16,-5,0,159,0,-2,54,0,14,0,6,288,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.63669798868248,-22.870523228748343]}"
13_00000000000000002398_0,0,1,0,0,0,0,0,12,0,0,0,0,1,0,0,0,1,1,22.878609,41.901657,49.19961,43.629066,25.90708,2.516166,0,0,7,0,0,3,17,1971,0,126,7,85.73,0,20.15,2.98,175,48,71,4.11,8,9,112.96,ctb0808-GB-53,3,15,1618,0,0,0,0,0,1,0,0,0,1,0,0,0,24.47080044908942,58.971036899411885,16.55816265149869,10650,10613,10809,10923,10798,11057,10707,10663,10871,0,0,16,0,0,170,0,-3,54,0,9,0,3,279,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.62915214029587,-22.878608066305418]}"
13_0000000000000000239a_0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,2,4,1,22.972393,41.84355,49.0126,43.35634,25.624592,2.296613,0,0,11,0,0,4,17,1971,20,115,5,78.54,0,18.46,2.98,247,66,61,3.77,-28,-3,103.74,ctb0808-GB-56,0,2,46362,0,0,0,0,0,1,1,0,0,0,0,0,0,18.119269285493715,66.57526575274424,15.305464961762036,12502,12492,14259,15350,15177,17345,12666,12652,14299,20,0,28,0,0,159,0,0,55,0,0,0,0,426,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.356423620037184,-22.972392181967496]}"
13_0000000000000000239b_0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,2,4,1,23.019823,41.984932,49.206776,43.55388,25.770477,2.3563416,0,0,12,0,0,10,8,1971,0,74,7,62.42,0,14.67,2.98,218,83,59,2.99,-37,15,83.05,ctb0808-GB-57,0,2,20805,0,0,0,0,0,1,1,0,0,0,0,0,0,14.307752880806602,71.45195219450848,14.240294924684916,10994,10808,11010,13634,13445,13863,11126,10922,11144,0,0,24,0,0,144,0,0,53,0,2,0,0,445,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.55396315101507,-23.019823228969006]}"
13_0000000000000000239e_0,0,1,0,0,0,0,0,30,0,0,0,0,1,0,0,0,3,1,22.843035,41.812733,49.082916,43.514534,25.826603,2.488483,0,0,5,0,0,4,5,1971,20,124,7,85.73,0,20.15,2.98,159,54,36,4.11,4,5,112.96,ctb0808-GB-6,-3,35,3532,0,0,0,0,0,1,0,0,0,1,0,0,0,29.373032543556832,56.18748705122679,14.43948040521637,13793,13130,14225,16196,15713,16400,13859,13257,14230,20,0,16,3,0,144,0,-1,53,0,12,0,4,240,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.51461694157064,-22.843034781054286]}"
13_0000000000000000239f_0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,1,3,1,22.95191,41.950623,49.21303,43.60131,25.845873,2.4389412,0,0,4,0,0,4,29,1971,20,118,7,141.1,0,33.16,2.98,198,60,63,3.41,8,-4,180.64,ctb0808-GB-60,2,6,1938,0,0,0,0,0,1,0,0,0,1,0,0,0,28.631377657983357,48.70077501338249,22.66784732863415,12858,11780,13878,14623,13631,15978,12972,11912,13916,20,0,21,-1,0,172,0,0,53,0,6,0,2,355,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.60139419801658,-22.951910593489572]}"
13_000000000000000023a2_0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,1,8,1,22.93655,41.91559,49.16833,43.55846,25.81681,2.4303513,0,0,9,0,0,6,11,1971,20,123,8,85.73,0,20.15,2.98,173,57,61,4.11,-24,11,112.96,ctb0808-GB-9,1,22,2666,0,0,0,0,0,1,0,0,0,1,0,0,0,19.77071938252683,66.32341490419297,13.90586571328019,13101,13073,13541,15673,15601,16264,13229,13202,13638,20,0,17,-3,0,156,0,-4,53,0,12,0,3,267,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.55854455896408,-22.936549402131128]}"
13_000000000000000023a3_0,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,2,4,1,22.97374,41.91193,49.12695,43.48839,25.737568,2.3626726,0,0,2,0,0,8,8,1971,20,119,5,141.1,0,33.16,2.98,206,65,43,3.41,10,-7,180.64,ctb0808-GB54,0,13,5129,0,0,0,0,0,1,1,0,0,0,0,0,0,25.34279281330151,44.37131796589694,30.28588922080156,13150,13027,14788,15739,15312,17602,13275,13150,14750,20,0,20,0,0,156,0,1,54,0,3,0,0,331,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.48847596680275,-22.973739654893677]}"
13_00000000000000000f38_0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10.242546,29.545607,40.265377,40.722347,29.83744,11.912945,0,0,4,0,1,8,8,1971,0,133,4,3.35,0,7.22,0.04,231,45,72,0.25,-5,7,10.87,ctb0064-7720,0,544,2654,0,0,20,0,0,0,0,0,0,0,0,0,0,24.454670363528194,60.45789608001096,15.087433556460853,11196,11119,11272,12611,12315,12906,11318,11232,11403,0,20,9,0,0,175,0,0,66,0,0,0,0,79,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.72238354394192,-10.24254595376658]}"
13_00000000000000000fa8_0,0,1,0,0,0,0,0,41,0,0,0,0,1,0,0,0,3,1,18.772589,36.789955,44.442112,40.530167,25.32987,4.472941,0,0,2,0,0,5,1,1971,0,126,7,141.1,0,33.16,2.98,121,69,32,3.41,22,-8,180.64,ctb0064-8162,-18,196,4988,0,20,0,0,0,1,0,0,0,1,0,0,0,36.46339247733979,49.85131650930101,13.685291013359205,13118,13286,13624,17137,17036,18359,13304,13429,13762,0,20,16,3,0,126,0,-18,56,0,49,0,19,244,1,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.53023390466876,-18.77258856565191]}"
13_00000000000000000fe7_0,0,1,1,0,0,1,0,8,0,0,0,0,0,0,0,0,3,0,9.939903,28.178583,38.240284,38.548603,28.120474,11.066929,0,0,6,0,0,17,7,1971,0,132,7,13.53,0,9.24,1.82,185,108,53,1.88,-6,-7,26.47,ctb0064-8511,4,549,5200,0,0,20,0,0,0,0,0,0,0,0,0,0,19.93130293225247,59.29969173844244,20.76900532930509,14672,14305,15038,17131,16846,17416,14632,14319,14945,0,20,13,-4,0,179,0,3,61,0,18,0,6,164,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.54864021942951,-9.939903534546715]}"
13_00000000000000000ff9_0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,9.758265,27.815775,37.798714,38.143017,27.863829,11.016814,0,0,6,0,1,24,2,1971,0,133,5,9.59,0,5.85,1.25,236,119,64,1.6,-20,-10,18.28,ctb0064-8621,2,421,915,0,0,20,0,0,0,0,0,0,0,0,0,0,20.326815589879406,62.1129976059492,17.5601868041714,13883,13015,14492,16478,15148,16505,13947,13133,14460,0,20,13,1,0,195,0,1,64,0,7,0,2,159,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.143050868649546,-9.758264184097747]}"
13_000000000000000012a8_0,0,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,4,1,22.852467,41.815365,49.078438,43.503754,25.812523,2.4748766,0,0,4,0,0,6,8,1971,0,120,9,85.73,0,20.15,2.98,132,46,36,4.11,-35,-33,112.96,ctb0574-GB-1,5,156,4165,0,20,0,0,0,1,0,0,0,1,0,0,0,29.528017467804645,52.94763932211699,17.524343210078367,15316,15238,15807,17686,17165,17967,15167,15091,15573,0,20,16,-33,0,143,0,-1,52,0,92,0,37,236,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.5038371581612,-22.85246709153754]}"
13_000000000000000012af_0,0,0,0,0,0,0,0,24,0,0,0,0,1,0,0,2,6,1,23.070488,42.033207,49.24045,43.56304,25.752573,2.3173964,0,0,6,0,0,9,4,1971,0,114,14,141.1,0,33.16,2.98,100,56,36,3.41,-14,-34,180.64,ctb0574-GB-16,-35,165,2736,0,20,0,0,0,1,1,0,0,0,0,0,0,23.790491149424607,57.14427505940184,19.065233791173554,11048,10849,11588,14280,13998,17135,11187,10971,11779,0,20,16,-6,0,114,0,1,55,0,92,0,39,381,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.56312596691309,-23.07048821099335]}"
13_000000000000000012b0_0,0,1,0,0,0,0,0,22,0,0,0,0,1,0,0,0,5,1,23.05378,42.01073,49.21826,43.547142,25.747393,2.3236845,0,0,3,0,0,9,9,1971,0,123,8,141.1,0,33.16,2.98,155,86,25,3.41,13,-31,180.64,ctb0574-GB-17,15,142,8846,0,20,0,0,0,1,1,0,0,0,0,0,0,28.5365637881648,52.33690961442916,19.12652659740605,15069,14782,16204,16965,16803,18187,14947,14708,15886,0,20,16,31,0,133,0,10,55,0,100,0,37,252,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.547225786384175,-23.053779546708725]}"
13_000000000000000012b1_0,0,1,0,0,0,0,0,22,0,0,0,0,1,0,0,1,4,1,23.046234,41.98503,49.181946,43.50941,25.718758,2.310974,0,0,5,0,0,7,8,1971,0,115,6,141.1,0,33.16,2.98,155,70,26,3.41,-23,-41,180.64,ctb0574-GB-18,4,118,4819,0,20,0,0,0,1,1,0,0,0,0,0,0,26.46961954674463,51.93136709898615,21.59901335426922,13235,13142,15008,17709,17308,18905,13402,13308,14972,0,20,17,-48,0,118,0,0,55,0,131,0,56,306,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.50949654445115,-23.046233698322123]}"
13_000000000000000012b5_0,0,1,0,0,0,0,0,30,0,0,0,0,1,0,0,0,4,1,22.898281,41.79636,49.00294,43.388947,25.690384,2.3770027,0,0,2,0,0,6,9,1971,0,126,8,141.1,0,33.16,2.98,149,99,34,3.41,36,6,180.64,ctb0574-GB-21,1,90,4456,0,20,0,0,0,1,1,0,0,0,0,0,0,28.697510092072292,52.14063230766271,19.16185760026499,11908,11787,13013,15905,15522,17438,12096,11969,13191,0,20,16,-10,0,124,0,-12,54,0,38,0,11,259,1,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.38903246485072,-22.898281171027637]}"
13_000000000000000012b8_0,0,1,0,0,0,0,0,23,0,0,0,0,1,0,0,0,2,1,22.971584,41.800053,48.939816,43.27226,25.55263,2.254508,0,0,4,0,0,3,3,1971,0,114,12,141.1,0,33.16,2.98,133,109,24,3.41,6,-27,180.64,ctb0574-GB-24,0,374,6411,0,20,0,0,1,0,0,1,0,0,0,1,0,28.81017749716391,49.10783622894345,22.08198627389265,12760,11642,13546,17627,16638,17916,12955,11832,13691,0,20,17,-31,0,133,0,-4,52,0,72,0,33,282,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.2723413094436,-22.971583698211788]}"
13_000000000000000012c7_0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,1,1,3,1,23.04758,41.998947,49.204205,43.534473,25.739645,2.322572,0,0,6,0,0,7,7,1971,0,111,6,79.71,0,18.73,2.98,221,60,25,3.28,-15,-2,104.7,ctb0574-GB-39,1,6,741,0,0,0,0,0,1,1,0,0,0,0,0,0,22.602255216063714,55.11204905995935,22.285695723976932,14138,13914,14533,17656,17149,17912,14205,13995,14549,0,20,20,0,0,127,0,0,53,20,2,0,1,417,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.534559540878085,-23.0475811712483]}"
13_000000000000000012d1_0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,2,6,1,22.982363,41.88533,49.07381,43.42156,25.67565,2.3212285,0,0,3,0,0,4,15,1971,0,106,8,78.54,0,18.46,2.98,228,73,29,3.77,32,0,103.74,ctb0574-GB-48,0,3,82773,0,0,0,0,0,1,1,0,0,0,0,0,0,20.974439967310968,57.94502540559749,21.080534627091545,13765,13405,15160,17686,16328,18425,13881,13522,15084,0,20,26,0,0,124,0,0,53,20,1,0,0,485,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.42164130966427,-22.982363481621224]}"
13_000000000000000012dd_0,0,1,0,0,0,0,0,20,0,0,0,0,1,0,0,0,1,1,22.95245,41.913498,49.149746,43.52747,25.78204,2.4008894,0,0,1,0,0,6,6,1971,0,114,7,141.1,0,33.16,2.98,143,92,30,3.41,-18,-28,180.64,ctb0574-GB-59,-27,271,6050,0,20,0,0,1,0,0,1,0,0,0,1,0,27.477202442895404,53.88107447722381,18.641723079880784,11483,10958,12665,16679,15989,18661,11665,11099,12877,0,20,18,-15,0,115,0,-2,52,0,99,0,33,275,1,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.52755268166195,-22.952449582660044]}"
13_000000000000000012e2_0,0,1,0,0,0,0,0,17,0,0,0,0,1,0,0,0,6,1,22.833063,41.807995,49.084335,43.52208,25.838175,2.5009067,0,0,3,0,0,3,1,1971,0,119,6,141.1,0,33.16,2.98,110,80,29,3.41,9,-23,180.64,ctb0574-GB-8,-19,206,3797,0,20,0,0,1,0,0,1,0,0,0,1,0,22.336290120483834,61.89254945286253,15.77116042665364,12029,11431,12360,17484,15888,18121,12234,11606,12572,0,20,18,-33,0,121,0,-5,53,0,115,0,43,257,1,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.522162789957235,-22.833063481400558]}"
13_0000000000000000196b_0,0,0,0,0,0,0,0,39,0,1,0,0,0,0,0,0,2,1,19.757322,37.95884,45.486645,41.161316,25.371857,3.9466178,0,0,0,0,0,3,0,1971,0,124,15,96.5,0,22.68,2.98,122,64,39,3.63,-38,-29,125.79,ctb0662-P80,23,367,6644,0,20,0,0,0,1,0,0,0,1,0,0,0,44.35979993947671,35.658184941208184,19.98201511931511,14240,13326,15796,16475,16431,18304,14249,13455,15581,0,20,20,-22,0,140,0,4,66,0,96,0,34,194,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.161390223291136,-19.75732178010373]}"
