system:index,Amazonia,Area_Estavel,Caatinga,Campinarana,Cerrado,Contato_Ecotono_e_Encrave,Estepe,Ferralsols,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Formacao_Pioneira,Histosols,Humisols,Mata_Atlantica,Pampa,Pantanal,Sandysols,Savana,Savana_Estepica,Thinsols,Wetsols,ano,antropico,bdod,black_soil_prob,cagb,campoAlagado-areaPantanosa,cbgb,cdw,cec,cfvo,clayminerals,clitter,convergence,cti,ctotal,dataset_id,eastness,elevation,estoque,evi_mean,formacaoCampestre,formacaoFlorestal,formacaoSavanica,latitude,lavouras,longitude,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_with_dry_summer,lv2_with_dry_winter,lv2_without_dry_season,lv3_with_hot_summer,lv3_with_temperate_summer,mapbiomas_clay_v003,mapbiomas_sand_v003,mapbiomas_silt_v003,mapbiomas_v001_1984,mosaicoDeUsos,natural,ndvi_mean,nitrogen,northness,outrasFormacoesFlorestais,oxides,pastagem,pcurv,phh2o,restingas,roughness,savi_mean,silvicultura,slope,soc,spi,year,.geo
00000000000000000ce5,1,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,6,1997,5,123,5,128.2769,0,39.77,12.06,121,44,49,5.15,29,2,185.25691,ctb0033-RO3353,0,72,1432,0,0,0,0,3894,0,29227,0,1,1,0,0,0,0,0,0,32.14716058611013,36.541279059277365,31.31156035461249,39,0,0,0,13,2,0,167,5,0,42,0,7,0,0,2,154,0,1997,"{""type"":""Point"",""coordinates"":[-64.02719751498496,-8.89426565243686]}"
00000000000000000fb9,1,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,2,10,1999,34,127,6,128.2769,0,39.77,12.06,149,18,34,5.15,-37,-3,185.25691,ctb0829-E9,0,70,3055,0,0,0,0,2679,0,27777,0,1,1,0,0,0,0,0,0,22.685838993479422,29.79144481504119,47.52271619147938,53,0,0,-1,16,0,0,146,34,0,41,0,2,0,0,0,179,0,1999,"{""type"":""Point"",""coordinates"":[-62.577316348355986,-7.679923121652997]}"
00000000000000001010,1,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,2,7,1999,14,126,16,128.2769,0,39.77,12.06,146,24,60,5.15,20,30,185.25691,ctb0702-P-5,0,66,3383,0,0,0,0,2597,0,27929,0,1,1,0,0,0,0,0,0,20.850919183685164,41.95291340025093,37.1961674160639,57,0,0,0,18,0,0,212,14,0,40,0,4,0,0,0,198,0,1999,"{""type"":""Point"",""coordinates"":[-62.72958127202799,-7.597456506770569]}"
00000000000000001035,1,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,2,11,1999,34,126,5,128.2769,0,39.77,12.06,155,12,59,5.15,-11,11,185.25691,ctb0829-P6,1,71,2215,0,0,0,0,2665,0,27796,0,1,1,0,0,0,0,0,0,26.94562886376427,34.352723518838744,38.701647617397,57,0,0,0,17,-2,0,212,34,-2,41,0,6,0,0,2,172,0,1999,"{""type"":""Point"",""coordinates"":[-62.596717897039525,-7.665368615814551]}"
00000000000000001043,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,2000,4,120,5,128.2769,0,39.77,12.06,262,8,44,5.15,0,6,185.25691,ctb0829-E42,3,51,922,0,0,0,0,1449,0,28083,0,1,1,0,0,0,0,0,0,26.072989340843666,28.92280292489957,45.00420773425676,53,0,0,0,14,0,0,160,4,1,39,0,9,0,0,3,179,0,2000,"{""type"":""Point"",""coordinates"":[-62.88346039028136,-6.449946982575753]}"
00000000000000001074,1,0,0,0,0,0,0,26,0,0,0,0,1,0,0,1,0,0,0,0,8,0,0,3,3,2000,5,121,4,128.2769,0,39.77,12.06,133,30,36,5.15,22,51,185.25691,ctb0702-P-15,0,78,12343,0,0,0,0,2880,0,26742,0,1,1,0,0,0,0,0,0,28.95572631178905,49.4046401900235,21.639633498187443,50,0,0,0,16,0,0,150,5,-2,41,0,3,0,0,1,186,4,2000,"{""type"":""Point"",""coordinates"":[-61.54245709407438,-7.88015459535693]}"
0000000000000000108c,1,0,0,0,0,0,0,15,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,12,2000,7,123,8,128.2769,0,39.77,12.06,127,13,43,5.15,-30,2,185.25691,ctb0829-P79,0,70,5789,-2,0,0,0,2575,0,27981,0,1,1,0,0,0,0,0,0,22.817142144372255,25.916693231257042,51.2661646243707,55,0,0,-4,16,0,0,166,7,0,40,0,1,-1,0,0,186,0,2000,"{""type"":""Point"",""coordinates"":[-62.7813246806522,-7.575629207113951]}"
000000000000000010cf,1,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,10,2000,35,124,4,128.2769,0,39.77,12.06,116,38,36,5.15,-9,-13,185.25691,ctb0829-P66,2,55,4742,0,0,0,0,1366,0,28003,0,1,1,0,0,0,0,0,0,31.63882731436893,26.396344189990295,41.964828495640774,46,0,0,1,14,0,0,136,35,2,41,0,9,0,0,2,172,0,2000,"{""type"":""Point"",""coordinates"":[-62.80369153153627,-6.366133719175184]}"
000000000000000010d3,1,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,15,2000,35,123,10,128.2769,0,39.77,12.06,122,16,34,5.15,-35,-3,185.25691,ctb0829-P77,0,68,4702,0,0,0,0,2689,0,27765,0,1,1,0,0,0,0,0,0,20.685431479375755,27.289703772434535,52.0248647481897,43,0,0,0,14,0,0,147,35,0,41,0,3,0,0,0,152,0,2000,"{""type"":""Point"",""coordinates"":[-62.56599914988234,-7.689893671608502]}"
00000000000000001382,1,1,0,0,0,0,0,11,0,0,0,0,1,0,0,1,0,0,0,0,8,0,0,1,10,2009,44,125,4,128.2769,0,39.77,12.06,151,47,57,5.15,-18,-15,185.25691,ctb0773-1,-2,209,1554,0,0,0,0,2600,0,32767,0,1,0,0,0,0,1,0,0,19.846168023398494,69.44419747354983,10.709634503051662,42,0,0,0,14,0,0,170,44,3,42,0,11,0,0,3,259,0,2009,"{""type"":""Point"",""coordinates"":[-72.71435575989348,-7.60042180897111]}"
00000000000000001385,1,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,5,2009,23,126,4,128.2769,0,39.77,12.06,123,10,42,5.15,15,-9,185.25691,ctb0773-4,-2,204,2558,-3,0,0,0,2817,0,32767,0,1,0,0,0,0,1,0,0,26.227713329142198,44.80656059409488,28.96572607676292,59,0,0,-7,14,0,0,192,23,0,44,0,6,-3,0,2,201,0,2009,"{""type"":""Point"",""coordinates"":[-72.43704426537968,-7.817365993423359]}"
00000000000000001449,1,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,3,4,2018,21,125,4,128.2769,0,39.77,12.06,124,41,46,5.15,-21,0,185.25691,ctb0064-14719,0,144,3377,1,0,0,0,3912,0,32158,0,1,1,0,0,0,0,0,0,37.442911696835395,24.850107182716798,37.70698112044781,40,0,0,2,15,0,0,156,21,0,41,0,2,0,0,0,143,0,2018,"{""type"":""Point"",""coordinates"":[-66.95875769785505,-8.912053006539054]}"
0000000000000000144d,1,0,0,0,0,0,0,30,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,2,5,2018,7,120,4,128.2769,0,39.77,12.06,129,21,37,5.15,-17,-6,185.25691,ctb0064-14728,0,106,3745,-1,0,0,0,2903,0,26616,0,1,1,0,0,0,0,0,0,32.24000328535004,46.53564523624401,21.22435147840597,45,0,0,-4,14,0,0,141,7,0,40,0,2,-1,0,0,158,0,2018,"{""type"":""Point"",""coordinates"":[-61.416870972005114,-7.903872553860209]}"
000000000000000001a3,1,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,7,0,1987,22,118,4,139.27124,0,43.17,13.09,63,44,39,5.59,15,-2,201.12123,ctb0064-8775,0,94,4843,3,0,0,0,-1796,0,12802,0,1,1,0,0,0,0,0,0,28.6008819678621,57.85953252052436,13.539585511613538,50,0,0,5,14,-9,0,148,22,-4,47,0,29,1,0,10,163,0,1987,"{""type"":""Point"",""coordinates"":[-47.60231282146764,-3.2033468511786642]}"
0000000000000000027e,1,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,7,0,1991,26,118,4,139.27124,0,43.17,13.09,63,44,39,5.59,15,-2,201.12123,ctb0064-12832,0,94,563,-1,0,0,0,-1796,0,12802,0,1,1,0,0,0,0,0,0,28.6008819678621,57.85953252052436,13.539585511613538,50,0,0,-1,14,-9,0,148,26,-4,47,0,29,-2,0,10,163,0,1991,"{""type"":""Point"",""coordinates"":[-47.60231282146764,-3.2033468511786642]}"
0000000000000000027f,1,1,0,0,0,0,0,28,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,2,1991,26,122,4,139.27124,0,43.17,13.09,80,55,52,5.59,-8,-18,201.12123,ctb0064-12836,-9,175,828,0,0,0,0,-483,0,13660,0,1,0,0,0,1,0,0,0,36.17887583467162,47.916038098873095,15.90508606645528,41,0,0,0,16,-8,0,179,26,-1,48,0,33,0,0,12,174,1,1991,"{""type"":""Point"",""coordinates"":[-48.46038209628328,-4.516057151201543]}"
00000000000000000340,1,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,3,3,1996,4,126,4,139.27124,0,43.17,13.09,122,42,48,5.59,-31,-20,201.12123,ctb0033-RO1175,9,202,599,0,0,0,0,5475,0,29034,0,1,1,0,0,0,0,0,0,36.55758773254614,47.62896234149018,15.81344992596369,38,0,0,-1,14,0,0,172,4,8,44,0,22,0,0,9,140,0,1996,"{""type"":""Point"",""coordinates"":[-63.83477838632667,-10.475119535207652]}"
00000000000000000347,1,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,6,1,1996,7,129,4,139.27124,0,43.17,13.09,101,26,46,5.59,28,72,201.12123,ctb0033-RO1330,0,170,415,0,0,0,0,5519,0,28834,0,1,1,0,0,0,0,0,0,18.66718824570485,60.060271963430424,21.272539790864723,40,0,0,0,14,2,0,164,7,-2,44,0,10,0,0,2,143,44,1996,"{""type"":""Point"",""coordinates"":[-63.634274907458476,-10.519857696076874]}"
000000000000000003a4,1,1,0,0,0,0,0,8,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,15,2,1996,31,130,4,139.27124,0,43.17,13.09,123,92,59,5.59,5,-14,201.12123,ctb0033-RO1218,0,320,1160,0,0,0,0,5530,0,28746,0,1,1,0,0,0,0,0,0,31.708613752099296,47.91882621092678,20.372560036973933,46,0,0,0,15,3,0,194,31,2,45,0,11,0,0,3,186,0,1996,"{""type"":""Point"",""coordinates"":[-63.546149693339224,-10.530635343323056]}"
000000000000000003a5,1,1,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,8,3,1996,31,127,4,139.27124,0,43.17,13.09,116,74,51,5.59,4,-8,201.12123,ctb0033-RO1220,-6,253,1809,0,0,0,0,5526,0,28698,0,1,1,0,0,0,0,0,0,35.67941074803787,47.639676120077866,16.680913131884253,39,0,0,0,14,-3,0,178,31,-4,46,0,20,0,0,7,159,0,1996,"{""type"":""Point"",""coordinates"":[-63.49898578149693,-10.526323392604372]}"
00000000000000000401,1,1,0,0,0,0,0,19,0,0,0,0,1,0,0,1,1,0,0,0,5,0,0,7,2,1996,0,126,4,139.27124,0,43.17,13.09,104,65,53,5.59,-34,10,201.12123,ctb0033-RO1334,-3,225,2449,0,0,0,0,5603,0,28815,0,1,1,0,0,0,0,0,0,24.142751955551045,58.19248463711732,17.664763407331645,0,0,0,0,15,0,0,177,0,2,45,0,9,0,0,3,172,0,1996,"{""type"":""Point"",""coordinates"":[-63.61540845090134,-10.603398954313182]}"
00000000000000000402,1,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,4,0,1996,1,128,4,139.27124,0,43.17,13.09,92,36,48,5.59,27,7,201.12123,ctb0033-RO1351,0,227,2036,-1,0,0,0,5554,0,28668,0,1,1,0,0,0,0,0,0,28.714950360727915,51.675390312418436,19.609659326853652,37,0,0,-1,13,2,0,167,1,-1,44,0,4,0,0,2,134,0,1996,"{""type"":""Point"",""coordinates"":[-63.46880658556721,-10.554353301826332]}"
0000000000000000042c,1,0,0,0,0,0,0,10,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,11,1,1996,5,128,4,139.27124,0,43.17,13.09,118,71,40,5.59,18,0,201.12123,ctb0033-RO1348,1,293,3658,0,0,0,0,5685,0,28808,0,1,1,0,0,0,0,0,0,32.75105653192782,46.89630627758577,20.3526371904864,45,0,0,-3,16,4,0,167,5,-2,45,0,12,-1,0,4,166,0,1996,"{""type"":""Point"",""coordinates"":[-63.60894275437385,-10.685326017968144]}"
000000000000000004ac,1,1,0,0,0,0,0,11,0,0,0,0,1,0,0,0,2,0,0,0,6,0,0,18,1,1996,31,127,4,139.27124,0,43.17,13.09,90,68,57,5.59,34,-3,201.12123,ctb0033-RO1217,11,276,6947,0,0,0,0,5553,0,28777,0,1,1,0,0,0,0,0,0,19.86349880046862,62.69863029890676,17.437870900624628,39,0,0,-2,14,4,0,190,31,-8,45,0,32,0,0,12,162,0,1996,"{""type"":""Point"",""coordinates"":[-63.577140445660675,-10.553813750598865]}"
000000000000000004ad,1,1,0,0,0,0,0,12,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,9,4,1996,31,129,4,139.27124,0,43.17,13.09,136,82,63,5.59,-5,-18,201.12123,ctb0033-RO1219,-4,316,3241,0,0,0,0,5520,0,28745,0,1,1,0,0,0,0,0,0,30.42532549267684,52.2018006200666,17.372873887256556,44,0,0,-2,15,5,0,199,31,0,45,0,20,-1,0,7,181,0,1996,"{""type"":""Point"",""coordinates"":[-63.545070590884286,-10.520125242140082]}"
000000000000000004ba,1,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,2,3,1996,3,127,4,139.27124,0,43.17,13.09,98,33,52,5.59,4,-13,201.12123,ctb0033-RO1323,3,163,1075,0,0,0,0,5088,0,29188,0,1,1,0,0,0,0,0,0,32.25599200685365,34.472639845452676,33.27136814769368,37,0,0,0,14,2,0,165,3,-1,43,0,15,0,0,4,137,0,1996,"{""type"":""Point"",""coordinates"":[-63.98838995851683,-10.088662624208656]}"
00000000000000000532,1,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,5,2,1996,11,128,4,139.27124,0,43.17,13.09,114,52,58,5.59,-46,-13,201.12123,ctb0033-RO1176,1,226,1295,0,0,0,0,5559,0,28886,0,1,1,0,0,0,0,0,0,33.31109634182078,50.432952297539515,16.255951360639713,40,0,0,0,14,1,0,187,11,2,45,0,6,0,0,2,150,0,1996,"{""type"":""Point"",""coordinates"":[-63.68628586214587,-10.559200344671428]}"
00000000000000000549,1,1,0,0,0,0,0,12,0,0,0,0,1,0,0,0,2,0,0,0,6,0,0,11,1,1996,31,128,4,139.27124,0,43.17,13.09,89,64,56,5.59,7,0,201.12123,ctb0033-RO1216,-1,269,2585,0,0,0,0,5558,0,28778,0,1,1,0,0,0,0,0,0,28.286560418859185,57.627518863669216,14.0859207174716,38,0,0,0,14,-2,0,185,31,-1,45,0,10,0,0,3,167,0,1996,"{""type"":""Point"",""coordinates"":[-63.578219548115605,-10.558393247380755]}"
0000000000000000054a,1,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,8,2,1996,2,127,4,139.27124,0,43.17,13.09,113,85,49,5.59,-3,-1,201.12123,ctb0033-RO1221,6,244,3733,-1,0,0,0,5533,0,28701,0,1,1,0,0,0,0,0,0,31.475872314690196,47.255457580537275,21.268670104772536,41,0,0,-1,15,-1,0,171,2,-4,46,0,15,0,0,6,173,0,1996,"{""type"":""Point"",""coordinates"":[-63.501683537634264,-10.533868191586802]}"
000000000000000005a7,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,8,1,1997,32,129,4,139.27124,0,43.17,13.09,84,50,38,5.59,47,16,201.12123,ctb0033-RO3756,0,284,3186,0,0,0,0,6197,0,26775,0,1,1,0,0,0,0,0,0,22.323177066682568,60.2423526249102,17.434470308407235,42,0,0,0,12,7,0,162,32,-1,49,0,25,0,0,7,152,2,1997,"{""type"":""Point"",""coordinates"":[-61.5756060513057,-11.197097045872129]}"
000000000000000005e3,1,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,1997,32,129,4,139.27124,0,43.17,13.09,99,35,57,5.59,36,8,201.12123,ctb0033-RO3782,0,162,2824,0,0,0,0,5865,0,26900,0,1,1,0,0,0,0,0,0,15.444378036047679,67.28387244353807,17.27174952041426,30,0,0,0,11,2,0,200,32,0,45,0,5,0,0,2,126,0,1997,"{""type"":""Point"",""coordinates"":[-61.700113070920004,-10.865348845697861]}"
0000000000000000067a,1,1,0,0,0,0,0,9,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,6,2,1997,32,128,4,139.27124,0,43.17,13.09,126,57,57,5.59,3,-20,201.12123,ctb0033-RO3771,5,227,2186,0,0,0,0,6255,0,27043,0,1,1,0,0,0,0,0,0,18.936248562451887,63.17499948296859,17.88875195457953,37,0,0,-1,13,10,0,193,32,-2,50,0,31,0,0,11,156,0,1997,"{""type"":""Point"",""coordinates"":[-61.84321454192719,-11.255845702251277]}"
000000000000000006cb,1,1,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,2,4,1997,32,126,4,139.27124,0,43.17,13.09,109,24,60,5.59,-18,-17,201.12123,ctb0033-RO3748,-2,116,3456,0,0,0,0,4016,0,29252,0,1,1,0,0,0,0,0,0,41.231927251503045,39.106356017973894,19.661716730523064,39,0,0,1,13,3,0,193,32,10,41,0,17,0,0,4,139,0,1997,"{""type"":""Point"",""coordinates"":[-64.0525296680696,-9.016886472305567]}"
000000000000000006f3,1,0,0,0,0,0,0,10,0,0,0,0,1,0,0,1,1,0,0,0,5,0,0,2,0,1997,12,129,4,139.27124,0,43.17,13.09,108,35,52,5.59,-26,-3,201.12123,ctb0033-RO2772,-2,162,2191,0,0,0,0,5431,0,28094,0,1,1,0,0,0,0,0,0,20.188534838781074,60.6953142246268,19.11615093659213,32,0,0,0,11,-2,0,174,12,-1,46,0,11,0,0,3,139,0,1997,"{""type"":""Point"",""coordinates"":[-62.89451004269181,-10.431460476793363]}"
000000000000000007cc,1,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,6,0,0,0,15,0,0,8,0,1997,2,128,4,139.27124,0,43.17,13.09,106,66,44,5.59,3,-7,201.12123,ctb0033-RO2242,2,452,5070,1,0,0,0,7132,0,27177,0,1,1,0,0,0,0,0,0,18.46641552539585,73.1041812601561,8.429403214448056,30,0,0,1,14,0,0,199,2,0,51,0,10,2,0,3,148,0,1997,"{""type"":""Point"",""coordinates"":[-61.97742010633275,-12.132241882396581]}"
000000000000000007cd,1,1,0,0,0,0,0,12,0,0,0,0,1,0,0,0,7,0,0,0,8,0,0,6,1,1997,32,130,4,139.27124,0,43.17,13.09,100,67,51,5.59,-57,-15,201.12123,ctb0033-RO2243,0,436,4359,0,0,0,0,7131,0,27166,0,1,1,0,0,0,0,0,0,20.732082889739242,61.55576586261461,17.712151247646155,39,0,0,0,14,-4,0,187,32,0,52,0,14,0,0,4,141,0,1997,"{""type"":""Point"",""coordinates"":[-61.96637045392231,-12.131974336333377]}"
000000000000000007ce,1,1,0,0,0,0,0,16,0,0,0,0,1,0,0,0,2,0,0,0,7,0,0,3,1,1997,32,131,4,139.27124,0,43.17,13.09,101,56,49,5.59,-7,-10,201.12123,ctb0033-RO2245,-2,443,5414,2,0,0,0,7116,0,27192,0,1,1,0,0,0,0,0,0,21.109577678708046,65.57146703338834,13.318955287903616,34,0,0,5,13,2,0,178,32,0,50,0,9,2,0,3,137,0,1997,"{""type"":""Point"",""coordinates"":[-61.99224215823441,-12.116880279267463]}"
00000000000000000829,1,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,4,9,1997,3,121,4,139.27124,0,43.17,13.09,88,44,28,5.59,35,-16,201.12123,ctb0033-RO2683,-2,136,2195,0,0,0,0,4761,0,27185,0,1,1,0,0,0,0,0,0,32.79109058633442,49.428646774504735,17.78026263916084,36,0,0,0,12,3,0,129,3,3,44,0,10,0,0,3,128,0,1997,"{""type"":""Point"",""coordinates"":[-61.98523691047944,-9.761498379917336]}"
0000000000000000087e,1,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,2,6,1997,4,124,4,139.27124,0,43.17,13.09,124,11,33,5.59,24,5,201.12123,ctb0033-RO3231,0,110,1433,-2,0,0,0,4082,0,27275,0,1,1,0,0,0,0,0,0,30.51032680694546,53.45354785762093,16.036125335433614,43,0,0,-4,12,0,0,141,4,1,41,0,6,-2,0,0,152,0,1997,"{""type"":""Point"",""coordinates"":[-62.075248324344294,-9.08291238160394]}"
000000000000000008eb,1,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,13,3,1997,5,127,4,139.27124,0,43.17,13.09,115,69,46,5.59,13,38,201.12123,ctb0033-RO3514,0,171,1682,0,0,0,0,5554,0,27052,0,1,1,0,0,0,0,0,0,22.909006190214676,59.259691523132894,17.83130228665242,39,0,0,0,14,0,0,172,5,-4,47,0,7,0,0,2,182,2,1997,"{""type"":""Point"",""coordinates"":[-61.852377994592025,-10.554888393952744]}"
00000000000000000948,1,1,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1997,32,129,4,139.27124,0,43.17,13.09,101,25,53,5.59,-2,13,201.12123,ctb0033-RO3787,0,182,2144,0,0,0,0,5831,0,26964,0,1,1,0,0,0,0,0,0,18.261851991206047,64.53171100173736,17.20643700705659,35,0,0,0,11,0,0,173,32,-1,45,0,6,0,0,1,131,0,1997,"{""type"":""Point"",""coordinates"":[-61.76425278047277,-10.831392791175873]}"
0000000000000000094b,1,1,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,1,1997,32,128,4,139.27124,0,43.17,13.09,95,33,67,5.59,16,-22,201.12123,ctb0033-RO3791,5,182,1932,0,0,0,0,5725,0,26963,0,1,1,0,0,0,0,0,0,19.344854802566903,66.74215197052912,13.912993226903984,35,0,0,0,11,4,0,203,32,-1,47,0,22,0,0,7,134,0,1997,"{""type"":""Point"",""coordinates"":[-61.76371322924531,-10.725480222954426]}"
0000000000000000095b,1,1,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,9,1,1997,32,130,5,139.27124,0,43.17,13.09,72,89,52,5.59,-5,-18,201.12123,ctb0033-RO3865,4,456,1239,0,0,0,0,6780,0,27584,0,1,1,0,0,0,0,0,0,20.146414189515955,63.27236921868996,16.58121659179409,42,0,0,0,14,3,0,187,32,2,48,0,18,0,0,6,174,0,1997,"{""type"":""Point"",""coordinates"":[-62.38462967363448,-11.780552582311309]}"
0000000000000000095c,1,0,0,0,0,0,0,11,0,0,0,0,1,0,0,1,4,0,0,0,9,0,0,7,1,1997,12,130,6,139.27124,0,43.17,13.09,98,86,37,5.59,25,-13,201.12123,ctb0033-RO3866,0,219,2070,0,0,0,0,6845,0,27584,0,1,1,0,0,0,0,0,0,24.28474167596436,55.29216254025765,20.423095783778,40,0,0,0,13,10,0,155,12,-10,50,0,26,0,0,10,172,0,1997,"{""type"":""Point"",""coordinates"":[-62.38435766847022,-11.84523184309154]}"
0000000000000000095d,1,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,2,0,0,0,6,0,0,21,0,1997,6,128,6,139.27124,0,43.17,13.09,69,104,43,5.59,-70,-24,201.12123,ctb0033-RO3868,2,448,4632,0,0,0,0,6876,0,27554,0,1,1,0,0,0,0,0,0,21.403246591957227,56.4072119253713,22.18954148267146,57,0,0,0,14,-8,0,183,6,6,51,0,26,0,0,9,190,0,1997,"{""type"":""Point"",""coordinates"":[-62.35471356466691,-11.876222595412989]}"
0000000000000000097a,1,1,0,0,0,0,0,13,0,0,0,0,1,0,0,0,9,0,0,0,4,0,0,6,0,1997,32,130,5,139.27124,0,43.17,13.09,95,77,56,5.59,3,1,201.12123,ctb0033-RO3935,-2,388,3715,2,0,0,0,6882,0,27368,0,1,1,0,0,0,0,0,0,20.168111767582307,65.77053318512786,14.061355047289837,39,0,0,4,14,-5,0,200,32,-5,49,0,17,4,0,5,167,0,1997,"{""type"":""Point"",""coordinates"":[-62.16876459163718,-11.88215319981407]}"
00000000000000000c4c,1,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,4,0,0,0,7,0,0,6,1,1997,1,127,4,139.27124,0,43.17,13.09,111,46,50,5.59,22,-8,201.12123,ctb0033-RO2224,3,392,3126,0,0,0,0,7042,0,27203,0,1,1,0,0,0,0,0,0,31.325269734030194,48.81278510292192,19.861945163047885,41,0,0,0,13,1,0,171,1,-1,51,0,11,0,0,4,150,0,1997,"{""type"":""Point"",""coordinates"":[-62.00302426458164,-12.042502473695986]}"
00000000000000000c51,1,1,0,0,0,0,0,13,0,0,0,0,1,0,0,0,2,0,0,0,7,0,0,4,1,1997,32,128,4,139.27124,0,43.17,13.09,104,47,51,5.59,-6,-16,201.12123,ctb0033-RO2229,-2,439,3125,0,0,0,0,7086,0,27218,0,1,1,0,0,0,0,0,0,33.18981995460024,51.469181756736724,15.340998288663036,38,0,0,0,13,5,0,189,32,-1,49,0,15,0,0,5,140,0,1997,"{""type"":""Point"",""coordinates"":[-62.0181138625465,-12.086696624236685]}"
00000000000000000c53,1,1,0,0,0,0,0,11,0,0,0,0,1,0,0,1,8,0,0,0,6,0,0,3,0,1997,32,131,4,139.27124,0,43.17,13.09,101,77,55,5.59,-35,-17,201.12123,ctb0033-RO2231,2,424,3463,0,0,0,0,7086,0,27170,0,1,1,0,0,0,0,0,0,30.185765320170194,49.04830185198012,20.76593282784969,38,0,0,1,12,-2,0,183,32,3,51,0,11,0,0,4,144,0,1997,"{""type"":""Point"",""coordinates"":[-61.970147312514584,-12.086968629400948]}"
00000000000000000c54,1,1,0,0,0,0,0,16,0,0,0,0,1,0,0,0,6,0,0,0,12,0,0,5,2,1997,32,130,4,139.27124,0,43.17,13.09,102,63,50,5.59,-14,-14,201.12123,ctb0033-RO2232,4,393,5836,1,0,0,0,7067,0,27129,0,1,1,0,0,0,0,0,0,23.859451118093375,66.35606049596343,9.784488385943193,39,0,0,1,14,0,0,188,32,1,51,0,13,1,0,4,161,0,1997,"{""type"":""Point"",""coordinates"":[-61.929453556300835,-12.067295075553144]}"
00000000000000000c55,1,1,0,0,0,0,0,8,0,0,0,0,1,0,0,1,8,0,0,0,7,0,0,4,0,1997,32,129,4,139.27124,0,43.17,13.09,113,97,49,5.59,-11,-16,201.12123,ctb0033-RO2233,0,388,3735,0,0,0,0,7023,0,27129,0,1,1,0,0,0,0,0,0,30.02527465969282,49.96851433197362,20.006211008333544,40,0,0,0,13,4,0,177,32,0,50,0,11,0,0,4,149,0,1997,"{""type"":""Point"",""coordinates"":[-61.92918155113657,-12.023636017138854]}"
