system:index,Amazonia,Area_Estavel,Caatinga,Campinarana,Cerrado,Contato_Ecotono_e_Encrave,Estepe,Ferralsols,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Formacao_Pioneira,Histosols,Humisols,Mata_Atlantica,Pampa,Pantanal,Sandysols,Savana,Savana_Estepica,Thinsols,Wetsols,ano,antropico,bdod,black_soil_prob,cagb,campoAlagado-areaPantanosa,cbgb,cdw,cec,cfvo,clayminerals,clitter,convergence,cti,ctotal,dataset_id,eastness,elevation,estoque,evi_mean,formacaoCampestre,formacaoFlorestal,formacaoSavanica,lavouras,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_with_dry_summer,lv2_with_dry_winter,lv2_without_dry_season,lv3_with_hot_summer,lv3_with_temperate_summer,mapbiomas_clay_v003,mapbiomas_sand_v003,mapbiomas_silt_v003,mapbiomas_v001_1984,mosaicoDeUsos,natural,ndvi_mean,nitrogen,northness,outrasFormacoesFlorestais,oxides,pastagem,pcurv,phh2o,restingas,roughness,savi_mean,silvicultura,slope,soc,spi,year,.geo
12_000000000000000009a1_0,1,0,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,1997,4,124,4,90.8651,0,28.17,8.54,83,39,38,3.65,51,33,131.2251,ctb0033-RO2922,0,96,1387,0,0,0,0,0,0,1,1,0,0,0,0,0,0,34.244494774172516,30.74372850212887,35.01177672369861,41,0,0,-1,14,0,0,146,4,0,44,0,2,0,0,0,152,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-65.29220487989495,-9.810276639048263]}"
12_000000000000000009a9_0,1,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,2,11,1997,0,129,4,106.548996,0,10.65,8.63,98,44,52,6.15,-9,0,131.979,ctb0033-RO2930,0,103,4477,0,0,32,0,0,0,1,1,0,0,0,0,0,0,31.32753179568474,32.91955177538301,35.752916428932245,38,0,32,0,15,0,0,172,0,0,44,0,2,0,0,0,135,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-65.2353415224102,-9.76688801082529]}"
12_000000000000000009d0_0,1,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,2,10,1997,2,127,5,8.46,0,28.2564,0.250416,109,56,39,0.594504,47,-7,37.56132,ctb0033-RO2969,0,89,4536,-4,0,0,0,0,0,1,1,0,0,0,0,0,0,30.348188325122326,37.37069931022409,32.28111236465359,35,0,0,-8,13,0,0,147,2,1,43,0,2,-4,0,0,137,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-64.99306589028316,-9.647771404151042]}"
12_000000000000000009d2_0,1,0,0,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,2,10,1997,5,122,4,106.548996,0,10.65,8.63,92,37,44,6.15,25,-9,131.979,ctb0033-RO2971,0,123,4072,0,0,0,0,0,0,1,1,0,0,0,0,0,0,35.272719043506235,25.39945302845964,39.32782792803413,38,0,0,0,13,1,0,165,5,1,42,0,9,0,0,2,140,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-65.7772951333195,-9.700053353686798]}"
12_000000000000000009d4_0,1,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,4,1997,0,120,4,22.09,0,6.8479,2.07646,109,42,31,0.88642,-36,0,31.90078,ctb0033-RO2973,0,145,2492,0,0,1,0,0,0,1,1,0,0,0,0,0,0,42.04033969824998,21.882628615151358,36.07703168659866,50,0,1,0,18,0,0,137,0,0,43,0,3,0,0,1,167,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-65.90018466418705,-9.719726458409015]}"
12_000000000000000009d9_0,1,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,2,3,1997,11,124,4,23.5,0,2.35,1.9035,94,55,45,1.357,24,-13,29.1105,ctb0033-RO2978,3,139,2790,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40.27248841408757,18.594799575726505,41.132712010185934,37,0,0,0,14,1,0,181,11,-1,43,0,9,0,0,3,129,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-66.59467221033985,-9.805156241928783]}"
12_000000000000000009da_0,1,0,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,2,4,1997,0,125,4,3.29,0,0.329,0.26649,86,33,40,0.18998,-15,-2,4.07547,ctb0033-RO2979,0,144,5573,0,0,32,0,0,0,1,1,0,0,0,0,0,0,36.55796059499233,20.321272029738154,43.12076737526951,38,0,32,1,14,-2,0,155,0,0,43,0,7,0,0,2,142,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-66.74073827553768,-9.797610393542179]}"
12_000000000000000009db_0,1,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,3,9,1997,11,123,4,133.9218,0,13.39,10.85,82,40,45,7.73,0,-18,165.8918,ctb0033-RO2980,3,141,3619,1,0,0,0,0,0,1,1,0,0,0,0,0,0,34.247947538425485,24.736297597724423,41.01575486385009,39,0,0,1,15,7,0,172,11,-4,42,0,21,0,0,8,145,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-66.73480939466249,-9.831566711281896]}"
12_000000000000000009e0_0,1,1,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,2,1997,32,126,4,133.9218,0,13.39,10.85,91,50,47,7.73,-19,-13,165.8918,ctb0033-RO2985,3,161,4295,0,0,0,0,0,0,1,1,0,0,0,0,0,0,34.076649219512326,23.247473410393805,42.67587737009387,47,0,0,0,14,-1,0,180,32,0,43,0,14,1,0,4,162,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-66.5394258203665,-9.794376458519348]}"
12_000000000000000009e1_0,1,0,0,0,0,0,0,28,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,6,1997,0,121,4,35.25,0,3.525,2.85525,83,53,33,2.0355,23,7,43.66575,ctb0033-RO2986,2,157,3938,-4,0,32,0,0,0,1,1,0,0,0,0,0,0,33.9514490889495,21.190102842749038,44.858448068301456,36,0,32,-2,13,-2,0,147,0,0,43,0,9,-4,0,3,132,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-66.49172527877975,-9.77658981589378]}"
12_000000000000000009e9_0,1,1,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,2,7,1997,0,77,4,31.96,0,3.196,2.58876,37,21,195,1.84552,58,51,39.59028,ctb0033-RO2994,0,99,1989,0,0,0,0,0,0,1,1,0,0,0,0,0,0,28.120809696428907,48.21571252966408,23.66347777390702,0,0,0,-3,6,2,0,221,0,2,19,0,9,-1,0,2,79,196,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-66.42812455666409,-9.869295953214916]}"
12_000000000000000009ea_0,1,0,0,0,0,0,0,26,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,9,1997,5,126,4,133.9218,0,13.39,10.85,84,51,36,7.73,-36,-14,165.8918,ctb0033-RO2995,1,160,2391,0,0,0,0,0,0,1,1,0,0,0,0,0,0,32.08246989407465,29.686489314569297,38.231040791356044,35,0,0,0,13,-1,0,154,5,2,42,0,10,0,0,2,128,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-66.41977022452178,-9.841268516350388]}"
12_000000000000000009eb_0,1,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,1,0,0,0,7,0,0,1,6,1997,10,126,4,133.9218,0,13.39,10.85,112,39,45,7.73,-6,-6,165.8918,ctb0033-RO2996,1,119,3049,0,0,0,0,0,0,1,1,0,0,0,0,0,0,30.274142469355112,27.27484110732437,42.451016423320524,43,0,0,1,14,-1,0,180,10,3,43,0,7,0,0,2,154,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-66.35374405113899,-9.837226097571849]}"
12_000000000000000009ed_0,1,0,0,0,0,0,0,33,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,2,3,1997,0,121,4,92.59,0,9.259,7.49979,98,60,26,5.34658,11,29,114.69537,ctb0033-RO2998,0,118,1568,0,0,2,0,0,0,1,1,0,0,0,0,0,0,37.92098208877925,30.831714544515588,31.24730336670516,38,0,2,0,18,0,0,131,0,0,41,0,2,0,0,0,138,1,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-66.2184577693506,-9.809468155292556]}"
12_00000000000000000a18_0,1,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,7,1,1997,1,128,4,106.548996,0,10.65,8.63,112,13,43,6.15,-4,-17,131.979,ctb0033-RO3041,3,357,1970,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,8.648593812523703,84.40979405565434,6.941612131821947,49,0,0,-1,11,2,0,168,1,1,50,0,13,-1,0,4,179,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-60.473372201292605,-11.863016894789782]}"
12_00000000000000000a19_0,1,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,2,0,0,0,18,0,0,6,3,1997,7,128,4,90.8651,0,28.17,8.54,72,18,50,3.65,-19,5,131.2251,ctb0033-RO3042,-1,363,2925,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7.5598726390516156,87.35808063705855,5.082046723889828,30,0,0,0,11,0,0,176,7,0,49,0,4,0,0,1,129,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-60.473372201292605,-11.826904620368177]}"
12_00000000000000000a1a_0,1,0,0,0,0,1,0,17,0,0,0,0,0,0,0,1,3,0,0,0,23,0,0,4,2,1997,4,130,4,106.548996,0,10.65,8.63,75,14,50,6.15,30,16,131.979,ctb0033-RO3043,-3,338,2713,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6.667800783572106,88.77736906672185,4.554830149706058,36,0,0,0,11,1,0,172,4,-2,51,0,9,0,0,3,145,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-60.47849259841209,-11.79213981887275]}"
12_00000000000000000a1f_0,1,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,5,0,1997,32,130,4,106.548996,0,10.65,8.63,84,60,56,6.15,3,-15,131.979,ctb0033-RO3048,1,271,5448,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18.973829675001426,64.2371184754847,16.78905184951387,37,0,0,0,12,1,0,189,32,-1,49,0,17,0,0,3,144,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.46699873705721,-11.172841262000754]}"
12_00000000000000000a21_0,1,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,21,1,1997,5,129,4,106.548996,0,10.65,8.63,90,104,47,6.15,7,-1,131.979,ctb0033-RO3050,-2,304,1535,-4,0,0,0,0,0,1,1,0,0,0,0,0,0,22.22627079289036,62.79380667680174,14.979922530307896,43,0,0,-8,14,3,0,177,5,-2,48,0,13,-3,0,4,175,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.483168412171366,-11.08848945682193]}"
12_00000000000000000a25_0,1,1,0,0,0,0,0,12,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,6,1,1997,32,130,4,106.548996,0,10.65,8.63,91,74,64,6.15,-20,0,131.979,ctb0033-RO3054,2,224,1315,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18.49852032165162,65.69152320253089,15.809956475817494,35,0,0,0,13,-1,0,203,32,0,47,0,7,0,0,2,147,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.445439170238345,-11.107893066958914]}"
12_00000000000000000a2a_0,1,1,0,0,0,0,0,9,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,5,1,1997,32,130,4,106.548996,0,10.65,8.63,101,20,62,6.15,-23,-15,131.979,ctb0033-RO3059,1,238,4710,0,0,0,0,0,0,1,1,0,0,0,0,0,0,17.91374533701082,63.43438024126247,18.651874421726717,34,0,0,0,11,2,0,188,32,1,48,0,11,0,0,3,128,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.40582346620867,-11.320793789295239]}"
12_00000000000000000a2c_0,1,1,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,2,1997,32,128,4,106.548996,0,10.65,8.63,103,29,56,6.15,-9,-7,131.979,ctb0033-RO3061,0,223,2801,0,0,0,0,0,0,1,1,0,0,0,0,0,0,17.403645653781826,67.45134316778707,15.145011178431107,33,0,0,0,12,0,0,181,32,1,48,0,4,0,0,1,130,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.40555397162343,-11.196017796331036]}"
12_00000000000000000a2e_0,1,1,0,0,0,0,0,13,0,0,0,1,0,0,0,0,5,0,0,0,3,0,0,5,1,1997,32,130,4,106.548996,0,10.65,8.63,103,53,61,6.15,7,-8,131.979,ctb0033-RO3063,0,199,1261,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18.402208357147703,65.90153336088962,15.696258281962688,34,0,0,0,12,6,0,200,32,-3,47,0,17,0,0,7,139,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.36432130008235,-11.120020323294527]}"
12_00000000000000000a39_0,1,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,2,0,0,0,4,0,0,8,1,1997,32,128,4,106.548996,0,10.65,8.63,114,72,38,6.15,47,14,131.979,ctb0033-RO3074,2,213,5245,0,0,0,0,0,0,1,1,0,0,0,0,0,0,22.034290299679217,55.31881922924472,22.646890471076066,41,0,0,-1,13,0,0,155,32,-10,49,0,19,0,0,5,159,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.337910830729236,-11.418081334565384]}"
12_00000000000000000a3e_0,1,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,7,2,1997,32,126,4,106.548996,0,10.65,8.63,98,62,35,6.15,55,52,131.979,ctb0033-RO3079,-1,195,2100,0,0,0,0,0,0,1,1,0,0,0,0,0,0,21.184136849409345,61.92577255525728,16.890090595333376,32,0,0,0,12,5,0,145,32,5,48,0,14,0,0,5,122,53,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.296408664602914,-11.249108229622502]}"
12_00000000000000000a42_0,1,0,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,1997,32,129,4,106.548996,0,10.65,8.63,118,45,64,6.15,-1,-5,131.979,ctb0033-RO3083,0,207,2396,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16.24463673280258,69.3259164239598,14.429446843237626,33,0,0,-5,12,4,0,185,32,0,49,0,10,-2,0,4,142,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.4729276179324,-11.470363284101138]}"
12_00000000000000000a47_0,1,1,0,0,0,1,0,11,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,10,2,1997,32,127,4,106.548996,0,10.65,8.63,104,32,56,6.15,-16,-11,131.979,ctb0033-RO3088,-4,245,2757,0,0,0,0,0,0,1,1,0,0,0,0,0,0,28.50340128849757,56.72101642060018,14.77558229090225,37,0,0,0,12,0,0,181,32,0,49,0,14,0,0,4,136,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.393965704458296,-11.59001887994586]}"
12_00000000000000000a51_0,1,1,0,0,0,0,0,9,0,0,0,1,0,0,0,0,2,0,0,0,7,0,0,3,0,1997,32,130,4,106.548996,0,10.65,8.63,123,39,55,6.15,7,-8,131.979,ctb0033-RO3098,-3,229,5031,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18.20906832071406,65.36037253222482,16.430559147061135,37,0,0,0,12,0,0,198,32,1,49,0,10,0,0,3,152,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.222297653663055,-11.304085125010614]}"
12_00000000000000000a8c_0,1,1,0,0,0,0,0,8,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,4,3,1997,32,130,4,106.548996,0,10.65,8.63,113,32,63,6.15,-8,-18,131.979,ctb0033-RO3157,0,219,3464,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,19.286616795856297,65.11252106480626,15.600862139337442,36,0,0,-2,12,5,0,199,32,-1,48,0,14,-1,0,5,139,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-60.943101263358706,-11.23617248953118]}"
12_00000000000000000a8f_0,1,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,5,0,1997,32,129,4,106.548996,0,10.65,8.63,97,37,47,6.15,14,63,131.979,ctb0033-RO3160,0,182,3303,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18.90196098329164,63.22920187269629,17.86883714401207,36,0,0,0,12,0,0,168,32,0,47,0,4,0,0,0,131,9,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-60.978135559439366,-11.136459492993913]}"
12_00000000000000000a91_0,1,1,0,0,0,0,0,12,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,6,1,1997,32,128,4,106.548996,0,10.65,8.63,111,40,43,6.15,19,11,131.979,ctb0033-RO3162,4,220,3480,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18.757568634131673,62.91792000104087,18.324511364827462,35,0,0,0,12,0,0,159,32,-1,48,0,10,0,0,4,136,7,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.03634638985031,-11.196556785501508]}"
12_00000000000000000aa7_0,1,1,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,5,3,1997,32,127,4,106.548996,0,10.65,8.63,133,42,54,6.15,-5,23,131.979,ctb0033-RO3184,1,256,1283,0,0,0,0,0,0,1,1,0,0,0,0,0,0,29.156189934484743,59.31569754035332,11.528112525161943,42,0,0,0,12,0,0,188,32,0,48,0,2,0,0,1,161,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.374831588906545,-11.689462381897892]}"
12_00000000000000000aa8_0,1,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,5,4,1997,9,133,4,106.548996,0,10.65,8.63,84,31,57,6.15,20,-5,131.979,ctb0033-RO3185,3,218,2552,-2,0,0,0,0,0,1,1,0,0,0,0,0,0,25.407599627233157,54.20066077141927,20.39173960134757,38,0,0,-5,12,0,0,182,9,0,50,0,8,-2,0,3,133,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.4548714807216,-11.773544692491479]}"
12_00000000000000000ab3_0,1,0,0,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,2,1997,2,125,4,106.548996,0,10.65,8.63,120,35,52,6.15,-4,-9,131.979,ctb0033-RO3202,0,132,2334,0,0,0,0,0,0,1,1,0,0,0,0,0,0,37.369409813148536,49.41546384938205,13.215126337469421,37,0,0,0,14,2,0,172,2,0,46,0,7,0,0,2,151,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.329650904397184,-9.757725194927271]}"
12_00000000000000000ab5_0,1,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,2,1997,11,129,4,106.548996,0,10.65,8.63,103,36,57,6.15,-1,-1,131.979,ctb0033-RO3204,3,169,1465,0,0,0,0,0,0,1,1,0,0,0,0,0,0,34.70019128879002,51.636681593370895,13.663127117839084,37,0,0,-3,13,4,0,183,11,1,45,0,15,0,0,5,144,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.13265036258978,-9.805156241928783]}"
12_00000000000000000ab6_0,1,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,16,6,1997,0,115,4,139.27124,0,43.17,13.09,104,83,40,5.59,-20,-22,201.12123,ctb0033-RO3205,2,310,3501,1,0,32,0,0,0,1,1,0,0,0,0,0,0,32.69007355680083,50.712727874068264,16.597198569130892,50,0,32,0,15,6,0,163,0,6,45,0,27,0,0,8,202,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.03320686063775,-9.800305339394537]}"
12_00000000000000000ab7_0,1,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,2,6,1997,12,127,4,106.548996,0,10.65,8.63,103,34,47,6.15,29,-9,131.979,ctb0033-RO3206,0,159,1831,3,0,0,0,0,0,1,1,0,0,0,0,0,0,36.45566446297132,48.856193349699225,14.688142187329445,36,0,0,7,12,1,0,166,12,1,45,0,8,4,0,2,131,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.20298844933633,-9.841538010935622]}"
12_00000000000000000ab9_0,1,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,6,1997,4,123,4,106.548996,0,10.65,8.63,105,29,37,6.15,-30,-16,131.979,ctb0033-RO3208,-5,176,4089,0,0,0,0,0,0,1,1,0,0,0,0,0,0,34.82154323675931,50.39932053760114,14.779136225639547,38,0,0,0,13,-7,0,149,4,0,45,0,25,0,0,9,146,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.317793142646806,-9.848005880981283]}"
12_00000000000000000abb_0,1,0,0,0,0,0,0,19,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,3,3,1997,2,125,4,106.548996,0,10.65,8.63,121,50,56,6.15,-1,-2,131.979,ctb0033-RO3210,5,168,2306,0,0,0,0,0,0,1,1,0,0,0,0,0,0,31.555920722603837,49.4061443994705,19.037934877925682,41,0,0,0,13,1,0,177,2,0,47,0,15,0,0,6,169,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.160947294039545,-9.879536747453878]}"
12_00000000000000000abc_0,1,1,0,0,0,0,0,23,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,1,2,1997,32,127,4,106.548996,0,10.65,8.63,100,51,63,6.15,14,-7,131.979,ctb0033-RO3211,0,160,3880,0,0,0,0,0,0,1,1,0,0,0,0,0,0,30.084027946544932,51.750614292370244,18.165357761084817,41,0,0,-1,14,5,0,192,32,0,46,0,12,0,0,5,170,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.097077077338646,-9.878458769112935]}"
12_00000000000000000abe_0,1,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,3,3,1997,12,128,4,106.548996,0,10.65,8.63,92,30,60,6.15,33,18,131.979,ctb0033-RO3213,-2,174,1152,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19.979728440524816,66.19923469315404,13.821036866321151,33,0,0,0,11,0,0,182,12,-3,46,0,12,0,0,3,125,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.17172707744898,-9.951761296297088]}"
12_00000000000000000abf_0,1,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4,3,1997,11,127,4,106.548996,0,10.65,8.63,109,54,65,6.15,-41,-28,131.979,ctb0033-RO3214,13,185,1616,0,0,0,0,0,0,1,1,0,0,0,0,0,0,35.377340832198065,47.318316375686756,17.304342792115186,45,0,0,0,13,-3,0,216,11,10,46,0,33,0,0,13,165,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.092226174804395,-9.951761296297088]}"
12_00000000000000000ac0_0,1,1,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,5,4,1997,0,123,4,106.548996,0,10.65,8.63,107,50,25,6.15,-25,-25,131.979,ctb0033-RO3215,0,143,2605,0,0,32,0,0,0,1,1,0,0,0,0,0,0,18.053493609879226,66.0767496575571,15.869756732563674,33,0,32,0,11,-9,0,128,0,3,45,0,22,0,0,9,141,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.03293736605251,-9.951491801711851]}"
12_00000000000000000ac1_0,1,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,4,5,1997,12,125,4,106.548996,0,10.65,8.63,96,29,54,6.15,32,27,131.979,ctb0033-RO3216,1,160,4382,0,0,0,0,0,0,1,1,0,0,0,0,0,0,25.69698212317288,57.09232257444441,17.21069530238271,35,0,0,-1,12,1,0,173,12,-1,46,0,6,0,0,2,137,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.183584839199355,-9.913762559778831]}"
12_00000000000000000ac2_0,1,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,3,1,1997,9,124,4,106.548996,0,10.65,8.63,111,43,58,6.15,20,-3,131.979,ctb0033-RO3217,3,168,2232,0,0,0,0,0,0,1,1,0,0,0,0,0,0,34.65189870157723,50.984681892829784,14.363419405592984,36,0,0,0,13,-5,0,177,9,0,47,0,18,0,0,6,143,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.26551119311105,-9.914032054364068]}"
12_00000000000000000ac3_0,1,0,0,0,0,0,0,15,0,0,0,1,0,0,0,1,1,0,0,0,3,0,0,2,5,1997,7,128,4,106.548996,0,10.65,8.63,91,38,58,6.15,-3,-3,131.979,ctb0033-RO3218,0,169,3605,1,0,0,0,0,0,1,1,0,0,0,0,0,0,34.288592242167546,50.610001140041625,15.101406617790822,44,0,0,0,13,3,0,179,7,0,45,0,7,2,0,3,169,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.3312678719086,-9.914032054364068]}"
12_00000000000000000ac5_0,1,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,3,1997,2,122,4,106.548996,0,10.65,8.63,113,38,41,6.15,4,-5,131.979,ctb0033-RO3220,0,121,1656,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,38.1036284466301,43.709361023804085,18.18701052956582,42,0,0,0,13,0,0,156,2,0,43,0,4,-2,0,1,160,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.90977834059972,-9.421934941723395]}"
12_00000000000000000ac7_0,1,0,0,0,0,0,0,34,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,2,4,1997,1,126,4,106.548996,0,10.65,8.63,123,36,53,6.15,-9,-3,131.979,ctb0033-RO3222,0,118,2416,1,0,0,0,0,0,1,1,0,0,0,0,0,0,35.42917522363776,48.20142827332449,16.369396503037745,36,0,0,1,15,0,0,178,1,-3,44,0,6,1,0,1,146,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.922714080691044,-9.320874472259948]}"
12_00000000000000000ac9_0,1,1,0,0,0,0,0,23,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,5,4,1997,32,125,4,106.548996,0,10.65,8.63,104,35,57,6.15,-23,-20,131.979,ctb0033-RO3224,-5,137,1819,0,0,0,0,0,0,1,1,0,0,0,0,0,0,37.953792231696525,46.14452373968622,15.901684028617247,38,0,0,0,15,1,0,181,32,2,44,0,17,0,0,6,152,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.931337907418595,-9.452657324440281]}"
12_00000000000000000acb_0,1,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,5,1997,9,123,4,106.548996,0,10.65,8.63,111,33,57,6.15,-32,-6,131.979,ctb0033-RO3226,0,134,873,0,0,0,0,0,0,1,1,0,0,0,0,0,0,38.14836251702169,46.40774224624142,15.443895236736886,45,0,0,0,15,0,0,182,9,0,45,0,3,0,0,0,161,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.84941155350689,-9.440799562689904]}"
